mcu time(ms),gyro_Z(deg/s),mag_X(uT),mag_Y(uT),sun_direction(deg),sun_plusX(count),sun_plusY(count),sun_minusX(count),sun_minusY(count),w_RW_cmd(RPM),w_RW_meas(RPM)
1407,0.38,-15.90,-6.15,0.00,0,0,0,0,0.00,0.00
1457,-1.76,-17.10,-6.45,0.00,0,0,0,0,0.00,0.00
1507,2.57,-16.65,-6.45,0.00,0,0,0,0,0.00,0.00
1557,-0.06,-18.15,-5.10,0.00,0,0,0,0,0.00,0.00
1607,-2.16,-16.80,-6.30,0.00,0,0,0,0,0.00,0.00
1657,2.37,-16.20,-6.75,0.00,0,0,0,0,0.00,0.00
1707,-1.82,-17.40,-5.85,0.00,0,0,0,0,0.00,0.00
1757,1.94,-16.35,-6.90,0.00,0,0,0,0,0.00,0.00
1807,1.62,-15.90,-6.15,0.00,0,0,0,0,0.00,0.00
1857,0.18,-17.85,-4.50,0.00,0,0,0,0,0.00,0.00
1907,-2.04,-15.60,-5.10,0.00,0,0,0,0,0.00,0.00
1957,0.40,-17.55,-6.30,0.00,0,0,0,0,0.00,0.00
2007,4.73,-15.90,-5.85,0.00,0,0,0,0,0.00,0.00
2057,-0.53,-16.20,-6.00,0.00,0,0,0,0,0.00,0.00
2107,1.27,-17.40,-6.45,0.00,0,0,0,0,0.00,0.00
2157,1.31,-16.80,-6.75,0.00,0,0,0,0,0.00,0.00
2207,2.37,-15.60,-5.10,0.00,0,0,0,0,0.00,0.00
2257,0.41,-17.40,-6.15,0.00,0,0,0,0,0.00,0.00
2307,-0.98,-16.20,-5.55,0.00,0,0,0,0,0.00,0.00
2357,0.62,-16.80,-6.00,0.00,0,0,0,0,0.00,0.00
2407,0.15,-16.65,-6.45,0.00,0,0,0,0,0.00,0.00
2457,0.73,-16.20,-8.10,0.00,0,0,0,0,0.00,0.00
2507,-0.74,-15.90,-5.85,0.00,0,0,0,0,0.00,0.00
2557,-1.11,-17.25,-6.75,0.00,0,0,0,0,0.00,0.00
2607,0.66,-15.90,-4.65,0.00,0,0,0,0,0.00,0.00
2657,-0.06,-16.50,-6.30,0.00,0,0,0,0,0.00,0.00
2707,2.50,-15.75,-5.25,0.00,0,0,0,0,0.00,0.00
2757,0.99,-15.45,-5.55,0.00,0,0,0,0,0.00,0.00
2807,2.08,-15.75,-7.80,0.00,0,0,0,0,0.00,0.00
2857,2.14,-16.65,-7.65,0.00,0,0,0,0,0.00,0.00
2907,3.46,-18.15,-7.20,0.00,0,0,0,0,0.00,0.00
2957,-1.26,-15.45,-5.25,0.00,0,0,0,0,0.00,0.00
3007,-1.06,-16.20,-5.55,0.00,0,0,0,0,0.00,0.00
3057,0.15,-17.70,-6.45,0.00,0,0,0,0,-416.67,-24.00
3107,1.29,-17.40,-6.15,0.00,0,0,0,0,-416.67,-72.00
3157,2.73,-16.20,-5.55,0.00,0,0,0,0,-416.67,-108.00
3207,-0.48,-17.25,-5.25,0.00,0,0,0,0,-416.67,-144.00
3257,1.33,-17.10,-6.45,0.00,0,0,0,0,-416.67,-174.00
3307,-0.41,-16.65,-5.40,0.00,0,0,0,0,-416.67,-198.00
3357,0.05,-16.65,-5.40,0.00,0,0,0,0,-416.67,-222.00
3407,-0.90,-17.85,-7.80,0.00,0,0,0,0,-416.67,-246.00
3457,0.37,-17.70,-6.90,0.00,0,0,0,0,-416.67,-264.00
3507,1.81,-15.75,-6.00,0.00,0,0,0,0,-416.67,-282.00
3557,-1.73,-18.45,-5.85,0.00,0,0,0,0,-416.67,-300.00
3607,-3.87,-16.50,-6.75,0.00,0,0,0,0,-416.67,-306.00
3657,2.11,-16.80,-5.55,0.00,0,0,0,0,-416.67,-324.00
3707,0.57,-18.15,-5.10,0.00,0,0,0,0,-416.67,-336.00
3757,1.79,-16.20,-7.35,0.00,0,0,0,0,-416.67,-342.00
3807,1.05,-17.40,-6.45,0.00,0,0,0,0,-416.67,-348.00
3857,0.90,-16.50,-6.30,0.00,0,0,0,0,-416.67,-354.00
3907,-1.81,-17.10,-6.45,0.00,0,0,0,0,-416.67,-360.00
3957,-1.11,-17.55,-6.30,0.00,0,0,0,0,-416.67,-366.00
4007,-1.05,-16.20,-7.35,0.00,0,0,0,0,-416.67,-372.00
4057,1.68,-16.65,-5.85,0.00,0,0,0,0,-416.67,-378.00
4107,-1.18,-16.65,-4.65,0.00,0,0,0,0,-416.67,-378.00
4157,2.79,-16.20,-5.55,0.00,0,0,0,0,-416.67,-384.00
4207,-2.14,-16.35,-6.15,0.00,0,0,0,0,-416.67,-390.00
4257,2.53,-16.80,-5.55,0.00,0,0,0,0,-416.67,-390.00
4307,-1.22,-15.90,-6.45,0.00,0,0,0,0,-416.67,-390.00
4357,0.53,-16.80,-6.75,0.00,0,0,0,0,-416.67,-396.00
4407,0.24,-16.20,-4.20,0.00,0,0,0,0,-416.67,-396.00
4457,1.34,-15.75,-7.35,0.00,0,0,0,0,-416.67,-402.00
4507,2.46,-17.40,-5.85,0.00,0,0,0,0,-416.67,-402.00
4557,0.27,-17.10,-6.15,0.00,0,0,0,0,-416.67,-402.00
4607,2.12,-15.45,-5.55,0.00,0,0,0,0,-416.67,-402.00
4657,-0.85,-15.60,-6.90,0.00,0,0,0,0,-416.67,-408.00
4707,1.18,-16.35,-7.20,0.00,0,0,0,0,-416.67,-402.00
4757,-0.28,-15.45,-5.55,0.00,0,0,0,0,-416.67,-408.00
4807,1.05,-17.10,-6.45,0.00,0,0,0,0,-416.67,-408.00
4857,0.75,-16.50,-4.50,0.00,0,0,0,0,-416.67,-408.00
4907,-0.22,-17.10,-6.15,0.00,0,0,0,0,-416.67,-408.00
4957,-0.28,-16.80,-4.80,0.00,0,0,0,0,-416.67,-408.00
5007,-2.18,-15.90,-7.20,0.00,0,0,0,0,-416.67,-414.00
5057,1.22,-17.40,-7.20,0.00,0,0,0,0,-416.67,-408.00
5107,-0.86,-17.10,-5.10,0.00,0,0,0,0,-416.67,-414.00
5157,-0.49,-16.50,-5.55,0.00,0,0,0,0,-416.67,-414.00
5207,-0.77,-17.40,-5.10,0.00,0,0,0,0,-416.67,-408.00
5257,0.60,-17.85,-7.05,0.00,0,0,0,0,-416.67,-414.00
5307,3.02,-18.45,-6.90,0.00,0,0,0,0,-416.67,-414.00
5357,-1.43,-16.35,-5.40,0.00,0,0,0,0,-416.67,-414.00
5407,-0.15,-15.45,-4.20,0.00,0,0,0,0,-416.67,-414.00
5457,-0.01,-17.55,-5.25,0.00,0,0,0,0,-416.67,-414.00
5507,0.10,-16.80,-6.30,0.00,0,0,0,0,-416.67,-408.00
5557,-0.63,-17.55,-7.80,0.00,0,0,0,0,-416.67,-420.00
5607,-2.73,-16.35,-5.40,0.00,0,0,0,0,-416.67,-414.00
5657,1.04,-17.70,-7.20,0.00,0,0,0,0,-416.67,-414.00
5707,0.80,-15.75,-5.55,0.00,0,0,0,0,-416.67,-414.00
5757,0.65,-16.50,-6.30,0.00,0,0,0,0,-416.67,-414.00
5807,-1.26,-15.90,-6.45,0.00,0,0,0,0,-416.67,-414.00
5857,0.44,-15.75,-6.00,0.00,0,0,0,0,-416.67,-414.00
5907,-0.49,-16.20,-6.75,0.00,0,0,0,0,-416.67,-414.00
5957,4.61,-15.60,-5.10,0.00,0,0,0,0,-416.67,-408.00
6007,-0.54,-17.85,-5.25,0.00,0,0,0,0,-416.67,-414.00
6057,-0.95,-17.25,-6.30,0.00,0,0,0,0,-416.67,-414.00
6107,-0.82,-16.35,-6.15,0.00,0,0,0,0,-416.67,-414.00
6157,-0.68,-17.10,-6.45,0.00,0,0,0,0,-416.67,-414.00
6207,-2.43,-16.80,-5.55,0.00,0,0,0,0,-416.67,-420.00
6257,-1.64,-16.65,-6.90,0.00,0,0,0,0,-416.67,-414.00
6307,-0.47,-16.80,-7.05,0.00,0,0,0,0,-416.67,-414.00
6357,-1.16,-18.15,-6.15,0.00,0,0,0,0,-416.67,-414.00
6407,3.31,-16.35,-7.95,0.00,0,0,0,0,-416.67,-420.00
6457,-0.02,-16.35,-6.15,0.00,0,0,0,0,-416.67,-414.00
6507,1.68,-16.65,-6.90,0.00,0,0,0,0,-416.67,-420.00
6557,-3.34,-16.65,-6.45,0.00,0,0,0,0,-416.67,-420.00
6607,0.76,-17.25,-6.75,0.00,0,0,0,0,-416.67,-414.00
6657,-0.72,-17.10,-4.35,0.00,0,0,0,0,-416.67,-414.00
6707,2.26,-16.20,-6.00,0.00,0,0,0,0,-416.67,-420.00
6757,0.72,-16.65,-5.40,0.00,0,0,0,0,-416.67,-414.00
6807,1.01,-16.35,-5.85,0.00,0,0,0,0,-416.67,-414.00
6857,0.68,-17.25,-7.05,0.00,0,0,0,0,-416.67,-420.00
6907,4.18,-16.20,-5.55,0.00,0,0,0,0,-416.67,-420.00
6957,-0.73,-17.55,-6.75,0.00,0,0,0,0,-416.67,-408.00
7007,1.95,-17.70,-5.40,0.00,0,0,0,0,-416.67,-420.00
7057,1.34,-15.75,-5.25,0.00,0,0,0,0,-416.67,-414.00
7107,-0.37,-17.55,-6.30,0.00,0,0,0,0,-416.67,-414.00
7157,-1.42,-16.80,-5.25,0.00,0,0,0,0,-416.67,-420.00
7207,-1.19,-16.35,-6.15,0.00,0,0,0,0,-416.67,-414.00
7257,1.40,-15.75,-4.80,0.00,0,0,0,0,-416.67,-420.00
7307,-1.40,-17.25,-6.75,0.00,0,0,0,0,-416.67,-414.00
7357,0.75,-17.10,-5.85,0.00,0,0,0,0,-416.67,-420.00
7407,-1.70,-16.80,-6.30,0.00,0,0,0,0,-416.67,-420.00
7457,-1.77,-16.35,-7.65,0.00,0,0,0,0,-416.67,-414.00
7507,-0.84,-17.70,-4.65,0.00,0,0,0,0,-416.67,-420.00
7557,0.53,-16.65,-6.15,0.00,0,0,0,0,-416.67,-420.00
7607,0.50,-16.50,-6.30,0.00,0,0,0,0,-416.67,-414.00
7657,0.73,-15.90,-6.15,0.00,0,0,0,0,-416.67,-414.00
7707,-2.23,-16.35,-6.45,0.00,0,0,0,0,-416.67,-414.00
7757,1.05,-17.25,-6.00,0.00,0,0,0,0,-416.67,-414.00
7807,-0.44,-16.65,-6.15,0.00,0,0,0,0,-416.67,-414.00
7857,-0.72,-17.10,-6.45,0.00,0,0,0,0,-416.67,-414.00
7907,0.27,-15.90,-7.65,0.00,0,0,0,0,-416.67,-420.00
7957,1.13,-15.90,-6.45,0.00,0,0,0,0,-416.67,-414.00
8007,-2.18,-17.40,-6.15,0.00,0,0,0,0,-416.67,-420.00
8057,1.31,-16.65,-5.40,0.00,0,0,0,0,-416.67,-420.00
8107,4.31,-16.80,-6.75,0.00,0,0,0,0,-416.67,-414.00
8157,0.68,-17.70,-5.10,0.00,0,0,0,0,-416.67,-420.00
8207,2.10,-16.35,-6.45,0.00,0,0,0,0,-416.67,-420.00
8257,-0.31,-16.65,-6.45,0.00,0,0,0,0,-416.67,-420.00
8307,1.95,-17.55,-6.00,0.00,0,0,0,0,-416.67,-414.00
8357,1.17,-15.90,-6.90,0.00,0,0,0,0,-416.67,-420.00
8407,-0.63,-18.45,-6.90,0.00,0,0,0,0,-416.67,-420.00
8457,-0.53,-17.55,-5.25,0.00,0,0,0,0,-416.67,-414.00
8507,2.66,-17.55,-6.00,0.00,0,0,0,0,-416.67,-414.00
8557,0.36,-15.75,-5.25,0.00,0,0,0,0,-416.67,-420.00
8607,0.70,-16.65,-5.85,0.00,0,0,0,0,-416.67,-414.00
8657,0.93,-17.25,-6.30,0.00,0,0,0,0,-416.67,-414.00
8707,1.99,-14.70,-6.75,0.00,0,0,0,0,-416.67,-420.00
8757,1.16,-15.75,-6.75,0.00,0,0,0,0,-416.67,-414.00
8807,-0.03,-15.30,-3.90,0.00,0,0,0,0,-416.67,-414.00
8857,0.25,-17.70,-6.45,0.00,0,0,0,0,-416.67,-420.00
8907,-1.79,-16.65,-6.45,0.00,0,0,0,0,-416.67,-414.00
8957,-2.39,-15.90,-5.10,0.00,0,0,0,0,-416.67,-414.00
9007,-1.21,-14.25,-6.90,0.00,0,0,0,0,-416.67,-414.00
9057,0.89,-18.30,-4.80,0.00,0,0,0,0,-416.67,-414.00
9107,-0.58,-17.70,-5.85,0.00,0,0,0,0,-416.67,-414.00
9157,0.59,-16.20,-4.80,0.00,0,0,0,0,-416.67,-420.00
9207,-0.38,-18.15,-5.85,0.00,0,0,0,0,-416.67,-420.00
9257,3.74,-16.80,-7.05,0.00,0,0,0,0,-416.67,-414.00
9307,-2.50,-17.10,-6.90,0.00,0,0,0,0,-416.67,-414.00
9357,1.72,-15.90,-5.85,0.00,0,0,0,0,-416.67,-420.00
9407,2.05,-15.60,-5.40,0.00,0,0,0,0,-416.67,-420.00
9457,1.63,-15.90,-5.85,0.00,0,0,0,0,-416.67,-414.00
9507,0.96,-16.80,-6.00,0.00,0,0,0,0,-416.67,-420.00
9557,1.56,-17.70,-5.40,0.00,0,0,0,0,-416.67,-420.00
9607,2.85,-17.10,-5.85,0.00,0,0,0,0,-416.67,-414.00
9657,0.63,-17.55,-6.75,0.00,0,0,0,0,-416.67,-420.00
9707,0.21,-18.30,-6.75,0.00,0,0,0,0,-416.67,-420.00
9757,-2.12,-15.90,-6.45,0.00,0,0,0,0,-416.67,-414.00
9807,2.30,-15.90,-5.85,0.00,0,0,0,0,-416.67,-414.00
9857,-2.58,-17.10,-6.15,0.00,0,0,0,0,-416.67,-420.00
9907,2.82,-16.65,-6.15,0.00,0,0,0,0,-416.67,-414.00
9957,-0.26,-16.50,-6.30,0.00,0,0,0,0,-416.67,-414.00
10007,0.58,-17.25,-6.75,0.00,0,0,0,0,-416.67,-414.00
10057,3.01,-16.20,-6.75,0.00,0,0,0,0,0.00,-360.00
10107,2.16,-15.60,-5.10,0.00,0,0,0,0,0.00,-288.00
10157,-1.15,-17.40,-5.40,0.00,0,0,0,0,0.00,-234.00
10207,-1.78,-17.10,-5.40,0.00,0,0,0,0,0.00,-186.00
10257,2.27,-16.65,-5.40,0.00,0,0,0,0,0.00,-144.00
10307,-1.80,-17.40,-6.15,0.00,0,0,0,0,0.00,-108.00
10357,-0.32,-15.45,-6.00,0.00,0,0,0,0,0.00,-84.00
10407,0.44,-17.25,-6.30,0.00,0,0,0,0,0.00,-60.00
10457,2.29,-16.50,-6.00,0.00,0,0,0,0,0.00,-36.00
10507,1.40,-15.90,-6.45,0.00,0,0,0,0,0.00,-24.00
10557,2.25,-17.40,-6.45,0.00,0,0,0,0,0.00,-18.00
10607,1.40,-17.40,-6.15,0.00,0,0,0,0,0.00,0.00
10657,0.88,-16.65,-6.45,0.00,0,0,0,0,0.00,0.00
10707,0.92,-17.70,-5.40,0.00,0,0,0,0,0.00,0.00
10757,-0.15,-16.35,-7.65,0.00,0,0,0,0,0.00,0.00
10807,-0.48,-15.90,-5.85,0.00,0,0,0,0,0.00,0.00
10857,0.31,-15.90,-6.15,0.00,0,0,0,0,0.00,0.00
10907,-0.43,-16.80,-6.30,0.00,0,0,0,0,0.00,0.00
10957,-0.65,-17.25,-6.00,0.00,0,0,0,0,0.00,0.00
11007,-0.66,-17.10,-5.40,0.00,0,0,0,0,0.00,0.00
11057,-1.77,-16.20,-6.00,0.00,0,0,0,0,0.00,0.00
11107,1.94,-17.25,-5.25,0.00,0,0,0,0,0.00,0.00
11157,3.73,-16.50,-6.30,0.00,0,0,0,0,0.00,0.00
11207,0.99,-15.90,-6.15,0.00,0,0,0,0,0.00,0.00
11257,1.53,-16.65,-5.10,0.00,0,0,0,0,0.00,0.00
11307,-1.43,-16.50,-5.25,0.00,0,0,0,0,0.00,0.00
11357,1.98,-17.10,-6.15,0.00,0,0,0,0,0.00,0.00
11407,0.37,-17.25,-5.55,0.00,0,0,0,0,0.00,0.00
11457,3.69,-15.90,-6.15,0.00,0,0,0,0,0.00,0.00
11507,-0.15,-16.50,-5.55,0.00,0,0,0,0,0.00,0.00
11557,0.87,-17.55,-6.00,0.00,0,0,0,0,0.00,0.00
11607,0.21,-15.60,-6.90,0.00,0,0,0,0,0.00,0.00
11657,0.10,-16.50,-5.55,0.00,0,0,0,0,0.00,0.00
11707,-1.56,-16.50,-7.05,0.00,0,0,0,0,0.00,0.00
11757,-0.37,-16.20,-5.55,0.00,0,0,0,0,0.00,0.00
11807,0.06,-16.35,-6.15,0.00,0,0,0,0,0.00,0.00
11857,0.00,-17.25,-5.25,0.00,0,0,0,0,0.00,0.00
11907,3.50,-16.50,-6.00,0.00,0,0,0,0,0.00,0.00
11957,4.07,-16.20,-6.30,0.00,0,0,0,0,0.00,0.00
12007,1.55,-17.10,-5.85,0.00,0,0,0,0,0.00,0.00
12057,1.13,-16.80,-5.55,0.00,0,0,0,0,0.00,0.00
12107,-1.40,-17.70,-6.45,0.00,0,0,0,0,0.00,0.00
12157,-0.80,-17.70,-5.85,0.00,0,0,0,0,0.00,0.00
12207,-2.07,-17.40,-6.90,0.00,0,0,0,0,0.00,0.00
12257,-0.09,-17.10,-5.85,0.00,0,0,0,0,0.00,0.00
12307,1.12,-16.80,-5.55,0.00,0,0,0,0,0.00,0.00
12357,-0.46,-15.45,-7.05,0.00,0,0,0,0,0.00,0.00
12407,0.05,-14.85,-5.40,0.00,0,0,0,0,0.00,0.00
12457,1.85,-16.65,-6.90,0.00,0,0,0,0,0.00,0.00
12507,-1.24,-18.75,-5.85,0.00,0,0,0,0,0.00,0.00
12557,-0.89,-15.90,-6.90,0.00,0,0,0,0,0.00,0.00
12607,-0.16,-15.30,-5.40,0.00,0,0,0,0,0.00,0.00
12657,-0.01,-16.80,-6.30,0.00,0,0,0,0,0.00,0.00
12707,0.33,-16.20,-7.35,0.00,0,0,0,0,0.00,0.00
12757,1.23,-15.75,-7.35,0.00,0,0,0,0,0.00,0.00
12807,-0.01,-16.80,-6.75,0.00,0,0,0,0,0.00,0.00
12857,-0.29,-16.50,-6.30,0.00,0,0,0,0,0.00,0.00
12907,1.44,-16.35,-6.45,0.00,0,0,0,0,0.00,0.00
12957,-0.67,-15.90,-6.45,0.00,0,0,0,0,0.00,0.00
13007,-0.60,-16.65,-6.45,0.00,0,0,0,0,0.00,0.00
13057,1.91,-16.50,-6.00,0.00,0,0,0,0,0.00,0.00
13107,-1.66,-15.75,-6.00,0.00,0,0,0,0,0.00,0.00
13157,0.64,-17.25,-5.55,0.00,0,0,0,0,0.00,0.00
13207,2.38,-17.40,-6.45,0.00,0,0,0,0,0.00,0.00
13257,4.26,-17.40,-6.90,0.00,0,0,0,0,0.00,0.00
13307,-0.03,-16.50,-7.35,0.00,0,0,0,0,0.00,0.00
13357,-0.27,-16.65,-6.15,0.00,0,0,0,0,0.00,0.00
13407,-1.42,-15.45,-4.50,0.00,0,0,0,0,0.00,0.00
13457,0.47,-16.65,-5.85,0.00,0,0,0,0,0.00,0.00
13507,2.56,-17.10,-6.15,0.00,0,0,0,0,0.00,0.00
13557,0.69,-15.60,-6.45,0.00,0,0,0,0,0.00,0.00
13607,0.92,-17.10,-5.40,0.00,0,0,0,0,0.00,0.00
13657,-0.39,-16.35,-5.85,0.00,0,0,0,0,0.00,0.00
13707,1.08,-16.20,-6.00,0.00,0,0,0,0,0.00,0.00
13757,-1.44,-16.65,-6.90,0.00,0,0,0,0,0.00,0.00
13807,0.35,-16.50,-7.05,0.00,0,0,0,0,0.00,0.00
13857,-0.38,-16.50,-6.00,0.00,0,0,0,0,0.00,0.00
13907,0.91,-14.85,-5.85,0.00,0,0,0,0,0.00,0.00
13957,0.21,-17.10,-6.90,0.00,0,0,0,0,0.00,0.00
14007,0.71,-16.20,-6.00,0.00,0,0,0,0,0.00,0.00
14057,2.10,-17.10,-6.45,0.00,0,0,0,0,0.00,0.00
14107,0.05,-17.25,-4.50,0.00,0,0,0,0,0.00,0.00
14157,-0.76,-16.65,-6.90,0.00,0,0,0,0,0.00,0.00
14207,0.27,-15.45,-5.55,0.00,0,0,0,0,0.00,0.00
14257,2.40,-16.65,-6.15,0.00,0,0,0,0,0.00,0.00
14307,1.12,-16.80,-5.55,0.00,0,0,0,0,0.00,0.00
14357,-1.19,-17.10,-5.40,0.00,0,0,0,0,0.00,0.00
14407,3.31,-15.75,-5.25,0.00,0,0,0,0,0.00,0.00
14457,1.73,-17.10,-6.15,0.00,0,0,0,0,0.00,0.00
14507,1.01,-16.50,-7.80,0.00,0,0,0,0,0.00,0.00
14557,-0.55,-17.55,-6.30,0.00,0,0,0,0,0.00,0.00
14607,0.69,-16.50,-6.00,0.00,0,0,0,0,0.00,0.00
14657,0.61,-17.40,-5.40,0.00,0,0,0,0,0.00,0.00
14707,0.00,-16.80,-7.35,0.00,0,0,0,0,0.00,0.00
14757,0.23,-16.50,-7.05,0.00,0,0,0,0,0.00,0.00
14807,2.88,-16.80,-6.00,0.00,0,0,0,0,0.00,0.00
14857,-0.49,-16.65,-5.85,0.00,0,0,0,0,0.00,0.00
14907,0.50,-16.50,-5.55,0.00,0,0,0,0,0.00,0.00
14957,1.40,-16.80,-7.35,0.00,0,0,0,0,0.00,0.00
15007,0.75,-16.20,-4.80,0.00,0,0,0,0,0.00,0.00
