mcu time(ms),gyro_Z(deg/s),mag_X(uT),mag_Y(uT),sun_direction(deg),sun_plusX(count),sun_plusY(count),sun_minusX(count),sun_minusY(count),w_RW_cmd(RPM),w_RW_meas(RPM)
3859,-1.24,-16.35,-6.90,0.00,0,0,0,0,-416.67,-354.00
3909,-1.11,-16.80,-6.00,0.00,0,0,0,0,-416.67,-360.00
3959,-1.87,-17.25,-6.00,0.00,0,0,0,0,-416.67,-366.00
4009,-1.09,-17.25,-6.75,0.00,0,0,0,0,-416.67,-366.00
4059,-0.31,-16.50,-7.35,0.00,0,0,0,0,-416.67,-372.00
4109,0.86,-17.40,-6.15,0.00,0,0,0,0,-416.67,-378.00
4159,0.53,-15.90,-6.45,0.00,0,0,0,0,-416.67,-384.00
4209,5.96,-17.55,-6.75,0.00,0,0,0,0,-416.67,-384.00
4259,0.28,-16.50,-6.75,0.00,0,0,0,0,-416.67,-390.00
4309,2.49,-17.55,-7.35,0.00,0,0,0,0,-416.67,-390.00
4359,-4.31,-16.80,-6.30,0.00,0,0,0,0,-416.67,-396.00
4409,0.18,-16.50,-6.00,0.00,0,0,0,0,-416.67,-396.00
4459,0.95,-16.80,-7.35,0.00,0,0,0,0,-416.67,-396.00
4509,0.32,-16.65,-6.90,0.00,0,0,0,0,-416.67,-396.00
4559,-0.89,-16.20,-6.30,0.00,0,0,0,0,-416.67,-402.00
4609,3.37,-16.50,-5.55,0.00,0,0,0,0,-416.67,-402.00
4659,-2.22,-16.20,-6.30,0.00,0,0,0,0,-416.67,-402.00
4709,0.85,-15.75,-5.55,0.00,0,0,0,0,-416.67,-408.00
4759,3.77,-16.50,-6.30,0.00,0,0,0,0,-416.67,-408.00
4809,-1.68,-17.70,-6.90,0.00,0,0,0,0,-416.67,-402.00
4859,0.47,-15.90,-7.20,0.00,0,0,0,0,-416.67,-408.00
4909,2.02,-16.50,-6.00,0.00,0,0,0,0,-416.67,-408.00
4959,-2.21,-16.35,-5.10,0.00,0,0,0,0,-416.67,-408.00
5009,-3.17,-16.65,-5.85,0.00,0,0,0,0,-416.67,-414.00
5059,0.34,-17.40,-6.15,0.00,0,0,0,0,-416.67,-408.00
5109,-0.01,-16.80,-6.30,0.00,0,0,0,0,-416.67,-408.00
5159,2.56,-16.35,-6.45,0.00,0,0,0,0,-416.67,-408.00
5209,1.21,-16.65,-6.45,0.00,0,0,0,0,-416.67,-414.00
5259,-1.34,-16.20,-5.25,0.00,0,0,0,0,-416.67,-408.00
5309,-0.79,-15.60,-6.45,0.00,0,0,0,0,-416.67,-408.00
5359,4.82,-16.50,-6.30,0.00,0,0,0,0,-416.67,-408.00
5409,3.84,-15.75,-6.30,0.00,0,0,0,0,-416.67,-414.00
5459,2.24,-16.65,-5.40,0.00,0,0,0,0,-416.67,-408.00
5509,3.63,-15.30,-4.65,0.00,0,0,0,0,-416.67,-414.00
5559,0.52,-16.65,-7.20,0.00,0,0,0,0,-416.67,-414.00
5609,0.22,-16.50,-5.55,0.00,0,0,0,0,-416.67,-408.00
5659,2.12,-15.75,-6.75,0.00,0,0,0,0,-416.67,-414.00
5709,0.34,-16.35,-5.40,0.00,0,0,0,0,-416.67,-414.00
5759,-1.42,-16.35,-6.45,0.00,0,0,0,0,-416.67,-414.00
5809,-0.99,-17.10,-6.45,0.00,0,0,0,0,-416.67,-414.00
5859,0.06,-15.75,-6.00,0.00,0,0,0,0,-416.67,-414.00
5909,2.85,-16.50,-5.55,0.00,0,0,0,0,-416.67,-414.00
5959,-0.29,-16.20,-5.55,0.00,0,0,0,0,-416.67,-414.00
6009,0.23,-16.20,-5.25,0.00,0,0,0,0,-416.67,-414.00
6059,-1.18,-16.35,-6.45,0.00,0,0,0,0,-416.67,-414.00
6109,-1.81,-16.50,-6.30,0.00,0,0,0,0,-416.67,-414.00
6159,-1.78,-16.80,-7.80,0.00,0,0,0,0,-416.67,-420.00
6209,-2.10,-17.40,-6.15,0.00,0,0,0,0,-416.67,-414.00
6259,0.49,-16.35,-6.45,0.00,0,0,0,0,-416.67,-408.00
6309,-0.07,-15.75,-6.00,0.00,0,0,0,0,-416.67,-420.00
6359,1.75,-15.75,-5.55,0.00,0,0,0,0,-416.67,-414.00
6409,1.16,-16.80,-6.15,0.00,0,0,0,0,-416.67,-408.00
6459,0.20,-17.55,-6.30,0.00,0,0,0,0,-416.67,-414.00
6509,2.66,-17.10,-7.65,0.00,0,0,0,0,-416.67,-414.00
6559,-1.51,-15.75,-8.10,0.00,0,0,0,0,-416.67,-414.00
6609,0.18,-16.65,-5.85,0.00,0,0,0,0,-416.67,-414.00
6659,-2.07,-15.75,-7.05,0.00,0,0,0,0,-416.67,-414.00
6709,-1.28,-15.45,-6.30,0.00,0,0,0,0,-416.67,-414.00
6759,-2.22,-17.10,-5.85,0.00,0,0,0,0,-416.67,-414.00
6809,1.01,-15.30,-6.15,0.00,0,0,0,0,-416.67,-414.00
6859,-0.43,-16.80,-5.55,0.00,0,0,0,0,-416.67,-414.00
6909,2.60,-17.10,-7.20,0.00,0,0,0,0,-416.67,-414.00
6959,1.33,-17.10,-6.15,0.00,0,0,0,0,-416.67,-414.00
7009,0.87,-16.65,-6.15,0.00,0,0,0,0,-416.67,-420.00
7059,0.15,-15.90,-6.15,0.00,0,0,0,0,-416.67,-414.00
7109,2.25,-15.90,-6.15,0.00,0,0,0,0,-416.67,-414.00
7159,-0.24,-16.20,-7.05,0.00,0,0,0,0,-416.67,-420.00
7209,1.69,-17.10,-5.85,0.00,0,0,0,0,-416.67,-414.00
7259,2.92,-16.50,-6.30,0.00,0,0,0,0,-416.67,-414.00
7309,0.90,-15.90,-5.85,0.00,0,0,0,0,-416.67,-420.00
7359,3.28,-16.35,-8.40,0.00,0,0,0,0,-416.67,-414.00
7409,-0.47,-16.80,-6.30,0.00,0,0,0,0,-416.67,-414.00
7459,1.25,-15.00,-6.30,0.00,0,0,0,0,-416.67,-420.00
7509,1.63,-16.65,-6.90,0.00,0,0,0,0,-416.67,-414.00
7559,-0.46,-17.10,-4.35,0.00,0,0,0,0,-416.67,-414.00
7609,-0.71,-16.65,-5.85,0.00,0,0,0,0,-416.67,-414.00
7659,0.15,-17.25,-6.00,0.00,0,0,0,0,-416.67,-414.00
7709,0.50,-17.25,-6.00,0.00,0,0,0,0,-416.67,-414.00
7759,-0.48,-17.40,-6.45,0.00,0,0,0,0,-416.67,-414.00
7809,0.92,-16.65,-5.10,0.00,0,0,0,0,-416.67,-414.00
7859,0.06,-16.65,-6.15,0.00,0,0,0,0,-416.67,-420.00
7909,-0.02,-17.70,-5.85,0.00,0,0,0,0,-416.67,-414.00
7959,-1.54,-17.70,-6.15,0.00,0,0,0,0,-416.67,-414.00
8009,1.96,-15.90,-5.85,0.00,0,0,0,0,-416.67,-414.00
8059,2.81,-17.55,-6.00,0.00,0,0,0,0,-416.67,-414.00
8109,3.56,-16.80,-6.00,0.00,0,0,0,0,-416.67,-414.00
8159,0.04,-18.30,-4.80,0.00,0,0,0,0,-416.67,-420.00
8209,-2.11,-15.90,-6.45,0.00,0,0,0,0,-416.67,-414.00
8259,1.18,-15.60,-6.45,0.00,0,0,0,0,-416.67,-414.00
8309,0.04,-17.10,-6.45,0.00,0,0,0,0,-416.67,-420.00
8359,-1.91,-16.65,-6.90,0.00,0,0,0,0,-416.67,-414.00
8409,1.08,-17.40,-6.90,0.00,0,0,0,0,-416.67,-414.00
8459,-0.76,-16.35,-4.35,0.00,0,0,0,0,-416.67,-420.00
8509,-0.17,-16.80,-5.55,0.00,0,0,0,0,-416.67,-414.00
8559,0.34,-17.25,-6.00,0.00,0,0,0,0,-416.67,-414.00
8609,-2.97,-17.10,-6.15,0.00,0,0,0,0,-416.67,-420.00
8659,2.98,-17.55,-6.75,0.00,0,0,0,0,-416.67,-414.00
8709,0.53,-17.40,-6.15,0.00,0,0,0,0,-416.67,-414.00
8759,-0.40,-16.65,-6.45,0.00,0,0,0,0,-416.67,-420.00
8809,1.79,-16.35,-5.10,0.00,0,0,0,0,-416.67,-414.00
8859,-0.41,-16.35,-5.40,0.00,0,0,0,0,-416.67,-414.00
8909,1.25,-16.35,-5.10,0.00,0,0,0,0,-416.67,-414.00
8959,1.05,-16.35,-5.40,0.00,0,0,0,0,-416.67,-420.00
9009,0.99,-16.65,-5.40,0.00,0,0,0,0,-416.67,-414.00
9059,-0.02,-16.35,-5.85,0.00,0,0,0,0,-416.67,-414.00
9109,1.65,-16.35,-6.45,0.00,0,0,0,0,-416.67,-420.00
9159,1.56,-16.80,-6.30,0.00,0,0,0,0,-416.67,-414.00
9209,2.98,-16.35,-6.45,0.00,0,0,0,0,-416.67,-414.00
9259,-1.63,-17.10,-5.40,0.00,0,0,0,0,-416.67,-414.00
9309,-1.69,-17.10,-6.15,0.00,0,0,0,0,-416.67,-420.00
9359,-0.40,-16.35,-5.85,0.00,0,0,0,0,-416.67,-414.00
9409,0.66,-17.10,-6.45,0.00,0,0,0,0,-416.67,-414.00
9459,1.32,-15.60,-6.15,0.00,0,0,0,0,-416.67,-414.00
9509,1.56,-16.50,-6.75,0.00,0,0,0,0,-416.67,-414.00
9559,1.63,-16.80,-6.00,0.00,0,0,0,0,-416.67,-414.00
9609,3.88,-16.80,-6.30,0.00,0,0,0,0,-416.67,-414.00
9659,-1.18,-15.75,-6.30,0.00,0,0,0,0,-416.67,-420.00
9709,0.89,-17.40,-5.40,0.00,0,0,0,0,-416.67,-414.00
9759,3.25,-15.60,-5.85,0.00,0,0,0,0,-416.67,-414.00
9809,1.73,-15.45,-7.05,0.00,0,0,0,0,-416.67,-414.00
9859,3.32,-16.50,-6.75,0.00,0,0,0,0,-416.67,-414.00
9909,0.29,-17.25,-7.05,0.00,0,0,0,0,-416.67,-414.00
9959,1.85,-17.10,-5.85,0.00,0,0,0,0,-416.67,-414.00
10009,1.73,-16.35,-6.15,0.00,0,0,0,0,-416.67,-414.00
10059,-0.45,-16.50,-6.75,0.00,0,0,0,0,0.00,-366.00
10109,2.99,-15.45,-6.75,0.00,0,0,0,0,0.00,-294.00
10159,1.21,-16.20,-6.30,0.00,0,0,0,0,0.00,-234.00
10209,-2.55,-17.40,-5.40,0.00,0,0,0,0,0.00,-186.00
10259,2.23,-16.20,-6.00,0.00,0,0,0,0,0.00,-138.00
10309,1.92,-15.90,-6.90,0.00,0,0,0,0,0.00,-108.00
10359,-0.47,-15.90,-5.85,0.00,0,0,0,0,0.00,-84.00
10409,-0.44,-16.65,-6.45,0.00,0,0,0,0,0.00,-60.00
10459,1.98,-16.20,-8.85,0.00,0,0,0,0,0.00,-42.00
10509,2.44,-15.30,-6.45,0.00,0,0,0,0,0.00,-30.00
10559,0.65,-16.35,-5.40,0.00,0,0,0,0,0.00,-12.00
10609,3.33,-16.50,-6.00,0.00,0,0,0,0,0.00,-6.00
10659,1.83,-15.90,-6.45,0.00,0,0,0,0,0.00,0.00
10709,-1.85,-16.80,-6.75,0.00,0,0,0,0,0.00,0.00
10759,-1.11,-15.60,-6.90,0.00,0,0,0,0,0.00,0.00
10809,-1.56,-15.90,-6.90,0.00,0,0,0,0,0.00,0.00
10859,0.94,-17.55,-6.00,0.00,0,0,0,0,0.00,0.00
10909,-1.21,-15.90,-6.90,0.00,0,0,0,0,0.00,0.00
10959,0.77,-16.80,-6.30,0.00,0,0,0,0,0.00,0.00
11009,-0.26,-16.35,-4.65,0.00,0,0,0,0,0.00,0.00
11059,2.81,-17.70,-6.90,0.00,0,0,0,0,0.00,0.00
11109,0.44,-16.35,-5.40,0.00,0,0,0,0,0.00,0.00
11159,1.05,-16.65,-6.15,0.00,0,0,0,0,0.00,0.00
11209,-0.45,-15.45,-6.30,0.00,0,0,0,0,0.00,0.00
11259,-0.57,-17.10,-8.40,0.00,0,0,0,0,0.00,0.00
11309,-0.24,-17.70,-6.45,0.00,0,0,0,0,0.00,0.00
11359,1.70,-17.25,-6.75,0.00,0,0,0,0,0.00,0.00
11409,1.85,-16.20,-6.30,0.00,0,0,0,0,0.00,0.00
11459,2.15,-17.25,-7.05,0.00,0,0,0,0,0.00,0.00
11509,1.45,-17.70,-6.90,0.00,0,0,0,0,0.00,0.00
11559,1.02,-16.50,-7.35,0.00,0,0,0,0,0.00,0.00
11609,2.60,-15.60,-5.85,0.00,0,0,0,0,0.00,0.00
11659,-0.70,-17.40,-6.15,0.00,0,0,0,0,0.00,0.00
11709,2.67,-17.70,-6.15,0.00,0,0,0,0,0.00,0.00
11759,0.44,-16.50,-6.75,0.00,0,0,0,0,0.00,0.00
11809,1.18,-17.55,-6.75,0.00,0,0,0,0,0.00,0.00
11859,-0.56,-15.90,-6.90,0.00,0,0,0,0,0.00,0.00
11909,0.07,-16.20,-6.30,0.00,0,0,0,0,0.00,0.00
11959,1.08,-16.50,-5.55,0.00,0,0,0,0,0.00,0.00
12009,-0.15,-15.75,-8.10,0.00,0,0,0,0,0.00,0.00
12059,-0.17,-17.55,-6.75,0.00,0,0,0,0,0.00,0.00
12109,2.17,-15.60,-6.45,0.00,0,0,0,0,0.00,0.00
12159,-0.17,-16.80,-6.30,0.00,0,0,0,0,0.00,0.00
12209,0.05,-15.75,-6.75,0.00,0,0,0,0,0.00,0.00
12259,-0.98,-17.25,-6.75,0.00,0,0,0,0,0.00,0.00
12309,1.28,-16.50,-6.00,0.00,0,0,0,0,0.00,0.00
12359,1.46,-15.60,-6.15,0.00,0,0,0,0,0.00,0.00
12409,2.28,-16.20,-6.00,0.00,0,0,0,0,0.00,0.00
12459,-1.67,-16.65,-5.85,0.00,0,0,0,0,0.00,0.00
12509,0.76,-16.20,-5.55,0.00,0,0,0,0,0.00,0.00
12559,-0.36,-17.25,-6.30,0.00,0,0,0,0,0.00,0.00
12609,-0.80,-16.80,-6.75,0.00,0,0,0,0,0.00,0.00
12659,1.82,-16.35,-6.45,0.00,0,0,0,0,0.00,0.00
12709,2.42,-17.25,-6.30,0.00,0,0,0,0,0.00,0.00
12759,0.80,-16.20,-6.30,0.00,0,0,0,0,0.00,0.00
12809,1.30,-15.90,-6.15,0.00,0,0,0,0,0.00,0.00
12859,1.36,-17.40,-6.90,0.00,0,0,0,0,0.00,0.00
12909,0.42,-15.75,-6.30,0.00,0,0,0,0,0.00,0.00
12959,-0.57,-16.50,-5.55,0.00,0,0,0,0,0.00,0.00
13009,0.16,-16.35,-6.90,0.00,0,0,0,0,0.00,0.00
13059,-0.20,-16.35,-5.10,0.00,0,0,0,0,0.00,0.00
13109,-0.10,-15.90,-5.40,0.00,0,0,0,0,0.00,0.00
13159,-1.01,-16.65,-7.65,0.00,0,0,0,0,0.00,0.00
13209,-0.51,-17.40,-5.40,0.00,0,0,0,0,0.00,0.00
13259,2.14,-16.65,-5.85,0.00,0,0,0,0,0.00,0.00
13309,-0.34,-17.40,-6.45,0.00,0,0,0,0,0.00,0.00
13359,0.63,-16.20,-5.55,0.00,0,0,0,0,0.00,0.00
13409,3.65,-17.10,-6.45,0.00,0,0,0,0,0.00,0.00
13459,-0.34,-16.65,-6.45,0.00,0,0,0,0,0.00,0.00
13509,1.60,-16.35,-6.90,0.00,0,0,0,0,0.00,0.00
13559,-1.70,-15.75,-7.05,0.00,0,0,0,0,0.00,0.00
13609,0.28,-16.50,-6.75,0.00,0,0,0,0,0.00,0.00
13659,0.97,-18.45,-6.15,0.00,0,0,0,0,0.00,0.00
13709,1.08,-16.65,-6.90,0.00,0,0,0,0,0.00,0.00
13759,-0.86,-16.65,-6.90,0.00,0,0,0,0,0.00,0.00
13809,-0.65,-17.10,-5.10,0.00,0,0,0,0,0.00,0.00
13859,2.57,-17.40,-6.45,0.00,0,0,0,0,0.00,0.00
13909,1.75,-17.55,-5.25,0.00,0,0,0,0,0.00,0.00
13959,-0.43,-17.10,-6.90,0.00,0,0,0,0,0.00,0.00
14009,2.05,-16.80,-6.30,0.00,0,0,0,0,0.00,0.00
14059,2.69,-16.35,-6.90,0.00,0,0,0,0,0.00,0.00
14109,1.82,-17.40,-6.15,0.00,0,0,0,0,0.00,0.00
14159,-1.07,-17.55,-7.05,0.00,0,0,0,0,0.00,0.00
14209,1.97,-16.80,-6.30,0.00,0,0,0,0,0.00,0.00
14259,-1.08,-15.90,-6.15,0.00,0,0,0,0,0.00,0.00
14309,-0.17,-15.45,-7.35,0.00,0,0,0,0,0.00,0.00
14359,1.37,-17.25,-6.30,0.00,0,0,0,0,0.00,0.00
14409,2.96,-17.85,-6.00,0.00,0,0,0,0,0.00,0.00
14459,0.30,-16.80,-6.30,0.00,0,0,0,0,0.00,0.00
14509,0.40,-16.80,-6.75,0.00,0,0,0,0,0.00,0.00
14559,3.25,-15.90,-6.15,0.00,0,0,0,0,0.00,0.00
14609,1.71,-16.50,-6.30,0.00,0,0,0,0,0.00,0.00
14659,0.79,-17.25,-7.80,0.00,0,0,0,0,0.00,0.00
14709,-0.33,-17.70,-7.20,0.00,0,0,0,0,0.00,0.00
14759,-0.63,-17.70,-5.10,0.00,0,0,0,0,0.00,0.00
14809,-1.89,-15.90,-6.90,0.00,0,0,0,0,0.00,0.00
14859,1.79,-15.60,-5.85,0.00,0,0,0,0,0.00,0.00
14909,2.08,-17.10,-7.20,0.00,0,0,0,0,0.00,0.00
14959,0.00,-15.90,-6.15,0.00,0,0,0,0,0.00,0.00
15009,0.62,-18.15,-7.65,0.00,0,0,0,0,0.00,0.00
