mcu time(ms),gyro_Z(deg/s),mag_X(uT),mag_Y(uT),sun_direction(deg),sun_plusX(count),sun_plusY(count),sun_minusX(count),sun_minusY(count),w_RW_cmd(RPM),w_RW_meas(RPM)
5901,1.10,-17.40,-4.65,0.00,0,0,0,0,-250.00,-246.00
5951,-0.97,-17.55,-6.00,0.00,0,0,0,0,-250.00,-246.00
6001,-0.97,-16.50,-4.80,0.00,0,0,0,0,-250.00,-240.00
6051,-0.37,-16.35,-6.90,0.00,0,0,0,0,-250.00,-240.00
6101,0.56,-17.55,-5.55,0.00,0,0,0,0,-250.00,-240.00
6151,1.15,-15.60,-5.85,0.00,0,0,0,0,-250.00,-240.00
6201,-2.03,-16.65,-6.15,0.00,0,0,0,0,-250.00,-246.00
6251,2.49,-18.30,-5.55,0.00,0,0,0,0,-250.00,-240.00
6301,-0.26,-16.35,-6.45,0.00,0,0,0,0,-250.00,-240.00
6351,-0.22,-16.65,-6.45,0.00,0,0,0,0,-250.00,-240.00
6401,0.25,-16.80,-6.00,0.00,0,0,0,0,-250.00,-240.00
6451,1.32,-16.35,-5.85,0.00,0,0,0,0,-250.00,-240.00
6501,3.64,-15.75,-5.25,0.00,0,0,0,0,-250.00,-240.00
6551,1.93,-17.10,-6.45,0.00,0,0,0,0,-250.00,-240.00
6601,0.50,-17.70,-7.20,0.00,0,0,0,0,-250.00,-240.00
6651,1.15,-16.65,-7.65,0.00,0,0,0,0,-250.00,-240.00
6701,0.36,-17.70,-6.45,0.00,0,0,0,0,-250.00,-240.00
6751,3.74,-16.20,-5.25,0.00,0,0,0,0,-250.00,-240.00
6801,4.04,-17.25,-6.75,0.00,0,0,0,0,-250.00,-240.00
6851,-0.84,-16.80,-7.05,0.00,0,0,0,0,-250.00,-240.00
6901,0.63,-16.65,-6.90,0.00,0,0,0,0,-250.00,-240.00
6951,1.47,-17.85,-6.75,0.00,0,0,0,0,-250.00,-240.00
7001,0.78,-15.75,-5.55,0.00,0,0,0,0,-250.00,-240.00
7051,1.56,-17.70,-6.15,0.00,0,0,0,0,-250.00,-240.00
7101,-2.11,-18.15,-5.10,0.00,0,0,0,0,-250.00,-240.00
7151,0.89,-17.55,-7.05,0.00,0,0,0,0,-250.00,-240.00
7201,-0.44,-17.40,-5.85,0.00,0,0,0,0,-250.00,-240.00
7251,1.11,-17.40,-6.45,0.00,0,0,0,0,-250.00,-240.00
7301,-0.86,-16.65,-6.45,0.00,0,0,0,0,-250.00,-240.00
7351,-0.89,-17.10,-6.15,0.00,0,0,0,0,-250.00,-240.00
7401,1.55,-17.25,-6.00,0.00,0,0,0,0,-250.00,-240.00
7451,2.19,-16.35,-6.90,0.00,0,0,0,0,-250.00,-240.00
7501,0.64,-16.65,-5.85,0.00,0,0,0,0,-250.00,-240.00
7551,-2.47,-16.50,-7.05,0.00,0,0,0,0,-250.00,-240.00
7601,0.40,-17.55,-7.80,0.00,0,0,0,0,-250.00,-240.00
7651,0.82,-16.65,-5.85,0.00,0,0,0,0,-250.00,-240.00
7701,1.85,-16.65,-7.95,0.00,0,0,0,0,-250.00,-240.00
7751,0.01,-16.20,-6.30,0.00,0,0,0,0,-250.00,-240.00
7801,-1.52,-16.50,-6.00,0.00,0,0,0,0,-250.00,-240.00
7851,0.60,-17.25,-7.05,0.00,0,0,0,0,-250.00,-246.00
7901,2.53,-16.50,-7.05,0.00,0,0,0,0,-250.00,-240.00
7951,3.72,-17.25,-6.00,0.00,0,0,0,0,-250.00,-240.00
8001,-0.11,-15.45,-4.80,0.00,0,0,0,0,-250.00,-240.00
8051,-1.64,-15.60,-7.20,0.00,0,0,0,0,-250.00,-240.00
8101,2.37,-18.30,-4.50,0.00,0,0,0,0,-250.00,-240.00
8151,-0.17,-15.90,-6.45,0.00,0,0,0,0,-250.00,-240.00
8201,1.08,-16.80,-6.75,0.00,0,0,0,0,-250.00,-240.00
8251,-0.37,-14.85,-6.45,0.00,0,0,0,0,-250.00,-240.00
8301,2.18,-16.20,-7.35,0.00,0,0,0,0,-250.00,-240.00
8351,2.31,-15.90,-6.90,0.00,0,0,0,0,-250.00,-240.00
8401,-1.15,-16.65,-4.65,0.00,0,0,0,0,-250.00,-240.00
8451,-1.53,-15.45,-5.25,0.00,0,0,0,0,-250.00,-240.00
8501,-0.95,-16.80,-4.80,0.00,0,0,0,0,-250.00,-234.00
8551,-0.21,-16.80,-6.30,0.00,0,0,0,0,-250.00,-240.00
8601,0.24,-16.80,-5.25,0.00,0,0,0,0,-250.00,-240.00
8651,-1.33,-16.20,-7.05,0.00,0,0,0,0,-250.00,-240.00
8701,-1.54,-15.75,-6.75,0.00,0,0,0,0,-250.00,-240.00
8751,0.60,-17.40,-5.10,0.00,0,0,0,0,-250.00,-234.00
8801,2.74,-16.65,-5.85,0.00,0,0,0,0,-250.00,-234.00
8851,2.02,-15.30,-6.90,0.00,0,0,0,0,-250.00,-240.00
8901,0.12,-17.85,-6.30,0.00,0,0,0,0,-250.00,-240.00
8951,-1.58,-15.45,-5.25,0.00,0,0,0,0,-250.00,-240.00
9001,0.31,-17.40,-7.20,0.00,0,0,0,0,-250.00,-234.00
9051,0.20,-17.40,-6.15,0.00,0,0,0,0,-250.00,-234.00
9101,2.67,-16.65,-5.40,0.00,0,0,0,0,-250.00,-240.00
9151,0.22,-17.40,-5.85,0.00,0,0,0,0,-250.00,-240.00
9201,2.34,-16.50,-6.75,0.00,0,0,0,0,-250.00,-240.00
9251,-0.92,-16.80,-6.30,0.00,0,0,0,0,-250.00,-234.00
9301,0.82,-17.10,-6.15,0.00,0,0,0,0,-250.00,-234.00
9351,0.87,-16.65,-6.45,0.00,0,0,0,0,-250.00,-240.00
9401,0.21,-16.80,-6.75,0.00,0,0,0,0,-250.00,-240.00
9451,-0.89,-18.45,-6.45,0.00,0,0,0,0,-250.00,-240.00
9501,-1.24,-17.10,-5.85,0.00,0,0,0,0,-250.00,-234.00
9551,0.52,-17.55,-6.30,0.00,0,0,0,0,-250.00,-234.00
9601,-2.44,-15.90,-6.90,0.00,0,0,0,0,-250.00,-240.00
9651,1.02,-16.20,-6.75,0.00,0,0,0,0,-250.00,-240.00
9701,-2.12,-16.50,-6.30,0.00,0,0,0,0,-250.00,-240.00
9751,-0.02,-15.60,-7.20,0.00,0,0,0,0,-250.00,-234.00
9801,2.07,-17.55,-4.50,0.00,0,0,0,0,-250.00,-234.00
9851,-1.17,-16.65,-6.00,0.00,0,0,0,0,-250.00,-240.00
9901,1.32,-17.40,-6.15,0.00,0,0,0,0,-250.00,-240.00
9951,-0.76,-16.20,-5.55,0.00,0,0,0,0,-250.00,-240.00
10001,-1.98,-17.70,-5.85,0.00,0,0,0,0,-250.00,-240.00
10051,-1.13,-16.50,-5.25,0.00,0,0,0,0,-250.00,-234.00
10101,-1.10,-17.55,-7.05,0.00,0,0,0,0,-250.00,-246.00
10151,0.29,-16.20,-5.55,0.00,0,0,0,0,-250.00,-240.00
10201,0.43,-16.65,-5.85,0.00,0,0,0,0,-250.00,-240.00
10251,2.11,-17.25,-6.00,0.00,0,0,0,0,-250.00,-240.00
10301,1.08,-16.50,-6.45,0.00,0,0,0,0,-250.00,-234.00
10351,-0.94,-17.40,-5.10,0.00,0,0,0,0,-250.00,-246.00
10401,1.79,-17.10,-6.45,0.00,0,0,0,0,-250.00,-240.00
10451,-0.06,-15.60,-6.90,0.00,0,0,0,0,-250.00,-240.00
10501,2.32,-16.65,-6.45,0.00,0,0,0,0,-250.00,-240.00
10551,0.55,-15.60,-5.40,0.00,0,0,0,0,-250.00,-240.00
10601,-2.26,-16.65,-7.20,0.00,0,0,0,0,-250.00,-240.00
10651,1.73,-17.10,-5.10,0.00,0,0,0,0,-250.00,-246.00
10701,-0.58,-16.50,-5.55,0.00,0,0,0,0,-250.00,-240.00
10751,-0.59,-16.80,-6.75,0.00,0,0,0,0,-250.00,-240.00
10801,-1.44,-15.90,-5.85,0.00,0,0,0,0,-250.00,-240.00
10851,1.81,-16.65,-5.40,0.00,0,0,0,0,-250.00,-240.00
10901,-1.37,-16.20,-6.75,0.00,0,0,0,0,-250.00,-240.00
10951,1.87,-15.45,-6.75,0.00,0,0,0,0,-250.00,-240.00
11001,-1.66,-17.55,-6.00,0.00,0,0,0,0,-250.00,-240.00
11051,0.68,-17.10,-5.40,0.00,0,0,0,0,-250.00,-240.00
11101,-0.01,-16.20,-6.00,0.00,0,0,0,0,-250.00,-240.00
11151,0.49,-17.10,-4.65,0.00,0,0,0,0,-250.00,-240.00
11201,-0.71,-17.55,-7.35,0.00,0,0,0,0,-250.00,-240.00
11251,-0.35,-15.60,-6.90,0.00,0,0,0,0,-250.00,-240.00
11301,-0.74,-16.50,-6.00,0.00,0,0,0,0,-250.00,-240.00
11351,2.56,-18.15,-6.15,0.00,0,0,0,0,-250.00,-240.00
11401,0.76,-16.20,-6.75,0.00,0,0,0,0,-250.00,-240.00
11451,-0.17,-17.40,-5.85,0.00,0,0,0,0,-250.00,-240.00
11501,0.69,-16.35,-6.90,0.00,0,0,0,0,-250.00,-240.00
11551,-0.20,-16.20,-5.25,0.00,0,0,0,0,-250.00,-240.00
11601,-0.15,-16.65,-6.45,0.00,0,0,0,0,-250.00,-234.00
11651,0.42,-17.40,-6.90,0.00,0,0,0,0,-250.00,-240.00
11701,3.24,-16.50,-6.30,0.00,0,0,0,0,-250.00,-240.00
11751,0.79,-16.80,-6.00,0.00,0,0,0,0,-250.00,-240.00
11801,0.58,-16.35,-5.40,0.00,0,0,0,0,-250.00,-240.00
11851,-1.31,-17.25,-6.30,0.00,0,0,0,0,-250.00,-240.00
11901,-0.83,-15.45,-7.05,0.00,0,0,0,0,-250.00,-240.00
11951,0.05,-16.20,-7.35,0.00,0,0,0,0,-250.00,-240.00
12001,-0.18,-16.65,-4.35,0.00,0,0,0,0,-250.00,-240.00
12051,2.43,-16.80,-8.10,0.00,0,0,0,0,-250.00,-240.00
12101,-0.47,-17.25,-6.30,0.00,0,0,0,0,-250.00,-240.00
12151,-1.95,-16.80,-6.30,0.00,0,0,0,0,-250.00,-234.00
12201,0.53,-17.10,-6.15,0.00,0,0,0,0,-250.00,-240.00
12251,1.23,-16.65,-6.15,0.00,0,0,0,0,-250.00,-240.00
12301,4.46,-17.25,-6.75,0.00,0,0,0,0,-250.00,-240.00
12351,0.79,-15.90,-4.65,0.00,0,0,0,0,-250.00,-240.00
12401,1.41,-15.30,-5.85,0.00,0,0,0,0,-250.00,-240.00
12451,3.24,-16.20,-6.30,0.00,0,0,0,0,-250.00,-240.00
12501,2.15,-17.70,-6.45,0.00,0,0,0,0,-250.00,-240.00
12551,1.40,-16.50,-7.05,0.00,0,0,0,0,-250.00,-240.00
12601,0.21,-17.85,-7.05,0.00,0,0,0,0,-250.00,-240.00
12651,2.37,-16.65,-5.40,0.00,0,0,0,0,-250.00,-240.00
12701,-2.02,-16.35,-4.65,0.00,0,0,0,0,-250.00,-240.00
12751,0.63,-17.85,-6.00,0.00,0,0,0,0,-250.00,-240.00
12801,-2.57,-17.40,-6.15,0.00,0,0,0,0,-250.00,-240.00
12851,0.66,-16.50,-7.35,0.00,0,0,0,0,-250.00,-240.00
12901,-0.69,-17.70,-5.85,0.00,0,0,0,0,-250.00,-240.00
12951,3.30,-17.10,-6.15,0.00,0,0,0,0,-250.00,-240.00
13001,3.52,-17.10,-6.15,0.00,0,0,0,0,-250.00,-240.00
13051,0.16,-16.20,-6.00,0.00,0,0,0,0,-250.00,-240.00
13101,3.24,-17.25,-7.05,0.00,0,0,0,0,-250.00,-240.00
13151,-0.82,-17.25,-6.30,0.00,0,0,0,0,-250.00,-240.00
13201,1.27,-17.85,-4.80,0.00,0,0,0,0,-250.00,-240.00
13251,-2.44,-15.45,-7.35,0.00,0,0,0,0,-250.00,-240.00
13301,-1.54,-17.55,-5.25,0.00,0,0,0,0,-250.00,-240.00
13351,1.63,-16.20,-5.55,0.00,0,0,0,0,-250.00,-240.00
13401,1.28,-15.60,-5.40,0.00,0,0,0,0,-250.00,-240.00
13451,1.69,-17.25,-5.25,0.00,0,0,0,0,-250.00,-234.00
13501,2.75,-16.65,-5.40,0.00,0,0,0,0,-250.00,-240.00
13551,2.37,-17.40,-6.15,0.00,0,0,0,0,-250.00,-240.00
13601,1.41,-15.90,-4.65,0.00,0,0,0,0,-250.00,-240.00
13651,-2.17,-17.25,-5.25,0.00,0,0,0,0,-250.00,-240.00
13701,-0.63,-17.25,-6.00,0.00,0,0,0,0,-250.00,-234.00
13751,1.65,-16.80,-6.00,0.00,0,0,0,0,-250.00,-240.00
13801,-1.59,-17.70,-6.45,0.00,0,0,0,0,-250.00,-240.00
13851,1.86,-17.55,-6.30,0.00,0,0,0,0,-250.00,-240.00
13901,-0.50,-16.35,-6.15,0.00,0,0,0,0,-250.00,-240.00
13951,-1.03,-17.40,-5.85,0.00,0,0,0,0,-250.00,-240.00
14001,1.85,-16.65,-5.85,0.00,0,0,0,0,-250.00,-234.00
14051,0.82,-16.50,-5.55,0.00,0,0,0,0,-250.00,-240.00
14101,-0.60,-17.25,-6.75,0.00,0,0,0,0,-250.00,-240.00
14151,0.08,-17.40,-6.15,0.00,0,0,0,0,-250.00,-240.00
14201,1.74,-17.70,-6.45,0.00,0,0,0,0,-250.00,-234.00
14251,1.89,-16.20,-6.30,0.00,0,0,0,0,-250.00,-234.00
14301,2.73,-17.70,-5.40,0.00,0,0,0,0,-250.00,-240.00
14351,-0.43,-16.20,-4.80,0.00,0,0,0,0,-250.00,-240.00
14401,-0.94,-16.35,-6.90,0.00,0,0,0,0,-250.00,-234.00
14451,0.07,-16.50,-6.00,0.00,0,0,0,0,-250.00,-240.00
14501,0.16,-16.50,-6.30,0.00,0,0,0,0,-250.00,-234.00
14551,1.45,-18.15,-4.65,0.00,0,0,0,0,-250.00,-240.00
14601,-1.49,-17.40,-5.40,0.00,0,0,0,0,-250.00,-240.00
14651,0.08,-16.35,-5.40,0.00,0,0,0,0,-250.00,-240.00
14701,-0.09,-16.80,-6.30,0.00,0,0,0,0,-250.00,-240.00
14751,1.76,-15.75,-5.25,0.00,0,0,0,0,-250.00,-240.00
14801,0.31,-17.10,-7.20,0.00,0,0,0,0,-250.00,-234.00
14851,2.17,-17.70,-6.45,0.00,0,0,0,0,-250.00,-240.00
14901,1.06,-16.50,-6.00,0.00,0,0,0,0,-250.00,-240.00
14951,-1.91,-16.80,-7.05,0.00,0,0,0,0,-250.00,-240.00
15001,1.86,-15.75,-6.30,0.00,0,0,0,0,-250.00,-234.00
15051,-0.11,-17.25,-4.80,0.00,0,0,0,0,-252.73,-240.00
15101,2.85,-15.90,-6.45,0.00,0,0,0,0,-256.07,-246.00
15151,1.48,-16.50,-7.35,0.00,0,0,0,0,-259.40,-240.00
15201,2.69,-16.50,-6.30,0.00,0,0,0,0,-262.73,-240.00
15251,0.56,-16.20,-5.55,0.00,0,0,0,0,-266.07,-246.00
15301,0.50,-16.80,-5.55,0.00,0,0,0,0,-269.40,-240.00
15351,1.66,-15.75,-6.30,0.00,0,0,0,0,-272.73,-246.00
15401,1.76,-17.40,-5.85,0.00,0,0,0,0,-276.07,-252.00
15451,2.69,-17.25,-6.75,0.00,0,0,0,0,-279.40,-252.00
15501,-0.25,-15.60,-6.45,0.00,0,0,0,0,-282.73,-258.00
15551,-0.02,-17.55,-5.55,0.00,0,0,0,0,-286.07,-258.00
15601,-0.50,-16.20,-4.20,0.00,0,0,0,0,-289.40,-258.00
15651,2.40,-17.40,-5.85,0.00,0,0,0,0,-292.73,-258.00
15701,1.50,-17.55,-4.80,0.00,0,0,0,0,-296.07,-264.00
15751,-0.13,-14.70,-6.00,0.00,0,0,0,0,-299.40,-264.00
15801,-0.05,-16.80,-6.75,0.00,0,0,0,0,-302.73,-270.00
15851,-2.00,-17.55,-6.75,0.00,0,0,0,0,-306.07,-276.00
15901,-2.90,-17.85,-6.00,0.00,0,0,0,0,-309.40,-276.00
15951,-1.05,-16.80,-5.55,0.00,0,0,0,0,-312.73,-276.00
16001,-1.35,-17.25,-6.00,0.00,0,0,0,0,-316.07,-288.00
16051,1.95,-15.90,-5.85,0.00,0,0,0,0,-319.40,-288.00
16101,1.76,-17.55,-6.75,0.00,0,0,0,0,-322.73,-288.00
16151,2.06,-16.80,-6.00,0.00,0,0,0,0,-326.07,-294.00
16201,0.27,-18.15,-5.85,0.00,0,0,0,0,-329.40,-294.00
16251,1.53,-17.70,-6.45,0.00,0,0,0,0,-332.73,-294.00
16301,0.00,-16.50,-5.55,0.00,0,0,0,0,-336.07,-300.00
16351,1.17,-16.35,-7.20,0.00,0,0,0,0,-339.40,-306.00
16401,2.15,-16.65,-6.45,0.00,0,0,0,0,-342.73,-312.00
16451,-1.48,-16.80,-6.30,0.00,0,0,0,0,-346.07,-312.00
16501,1.40,-17.25,-6.75,0.00,0,0,0,0,-349.40,-312.00
16551,1.86,-18.60,-6.30,0.00,0,0,0,0,-352.73,-318.00
16601,-0.97,-17.10,-5.85,0.00,0,0,0,0,-356.07,-318.00
16651,2.63,-15.90,-6.90,0.00,0,0,0,0,-359.40,-324.00
16701,1.27,-16.80,-4.50,0.00,0,0,0,0,-362.73,-330.00
16751,-1.89,-16.80,-7.05,0.00,0,0,0,0,-366.07,-330.00
16801,1.89,-16.50,-6.00,0.00,0,0,0,0,-369.40,-330.00
16851,1.31,-17.55,-5.25,0.00,0,0,0,0,-372.73,-336.00
16901,-1.35,-16.50,-6.30,0.00,0,0,0,0,-376.07,-336.00
16951,1.56,-16.50,-5.55,0.00,0,0,0,0,-379.40,-342.00
17001,0.98,-16.65,-6.45,0.00,0,0,0,0,-382.73,-348.00
17051,1.50,-17.40,-5.40,0.00,0,0,0,0,-386.07,-348.00
17101,0.98,-18.15,-6.45,0.00,0,0,0,0,-389.40,-354.00
17151,-2.21,-16.20,-5.55,0.00,0,0,0,0,-392.73,-354.00
17201,3.55,-17.40,-5.40,0.00,0,0,0,0,-396.07,-360.00
17251,-3.05,-17.10,-5.85,0.00,0,0,0,0,-399.40,-366.00
17301,1.01,-17.10,-6.15,0.00,0,0,0,0,-402.73,-366.00
17351,-0.28,-15.75,-5.55,0.00,0,0,0,0,-406.07,-372.00
17401,0.17,-16.65,-5.85,0.00,0,0,0,0,-409.40,-372.00
17451,-3.48,-16.20,-6.00,0.00,0,0,0,0,-412.73,-378.00
