mcu time(ms),gyro_Z(deg/s),mag_X(uT),mag_Y(uT),sun_direction(deg),sun_plusX(count),sun_plusY(count),sun_minusX(count),sun_minusY(count),w_RW_cmd(RPM),w_RW_meas(RPM)
16653,-37.44,-24.90,-12.75,0.00,0,0,0,0,-359.53,-324.00
16703,-38.61,-23.10,-12.75,0.00,0,0,0,0,-362.87,-324.00
16753,-44.21,-23.55,-13.20,0.00,0,0,0,0,-366.20,-330.00
16803,-45.70,-23.85,-15.60,0.00,0,0,0,0,-369.53,-336.00
16853,-40.65,-22.95,-15.90,0.00,0,0,0,0,-372.87,-342.00
16903,-44.36,-22.95,-14.70,0.00,0,0,0,0,-376.20,-348.00
16953,-47.75,-22.20,-17.70,0.00,0,0,0,0,-379.53,-348.00
17003,-47.05,-23.10,-17.10,0.00,0,0,0,0,-382.87,-348.00
17053,-49.12,-22.05,-18.15,0.00,0,0,0,0,-386.20,-348.00
17103,-51.50,-24.15,-18.60,0.00,0,0,0,0,-389.53,-354.00
17153,-50.69,-21.45,-17.70,0.00,0,0,0,0,-392.87,-360.00
17203,-53.77,-21.15,-20.25,0.00,0,0,0,0,-396.20,-366.00
17253,-58.12,-20.10,-22.35,0.00,0,0,0,0,-399.53,-366.00
17303,-57.46,-19.35,-21.30,0.00,0,0,0,0,-402.87,-366.00
17353,-55.99,-20.55,-21.90,0.00,0,0,0,0,-406.20,-372.00
17403,-59.43,-19.50,-21.45,0.00,0,0,0,0,-409.53,-378.00
17453,-64.06,-18.15,-24.45,0.00,0,0,0,0,-412.87,-378.00
17503,-65.67,-19.20,-22.95,0.00,0,0,0,0,-416.20,-378.00
17553,-64.77,-16.80,-22.80,0.00,0,0,0,0,-413.80,-384.00
17603,-65.59,-17.25,-24.30,0.00,0,0,0,0,-410.47,-384.00
17653,-66.94,-15.45,-25.65,0.00,0,0,0,0,-407.13,-390.00
17703,-67.65,-15.75,-24.90,0.00,0,0,0,0,-403.80,-390.00
17753,-66.24,-13.95,-26.40,0.00,0,0,0,0,-400.47,-396.00
17803,-66.17,-14.25,-25.50,0.00,0,0,0,0,-397.13,-396.00
17853,-68.97,-14.25,-26.55,0.00,0,0,0,0,-393.80,-390.00
17903,-67.05,-12.00,-27.30,0.00,0,0,0,0,-390.47,-390.00
17953,-69.43,-11.85,-26.85,0.00,0,0,0,0,-387.13,-390.00
18003,-67.21,-10.20,-27.30,0.00,0,0,0,0,-383.80,-390.00
18053,-67.79,-9.15,-27.00,0.00,0,0,0,0,-380.47,-384.00
18103,-62.53,-7.05,-27.00,0.00,0,0,0,0,-377.13,-384.00
18153,-62.08,-8.10,-26.55,0.00,0,0,0,0,-373.80,-384.00
18203,-63.63,-8.10,-27.30,0.00,0,0,0,0,-370.47,-384.00
18253,-60.36,-5.10,-26.85,0.00,0,0,0,0,-367.13,-378.00
18303,-62.08,-5.10,-27.15,0.00,0,0,0,0,-363.80,-378.00
18353,-60.18,-3.60,-26.10,0.00,0,0,0,0,-360.47,-372.00
18403,-57.69,-3.60,-26.85,0.00,0,0,0,0,-357.13,-372.00
18453,-53.99,-2.85,-26.25,0.00,0,0,0,0,-353.80,-372.00
18503,-59.50,-1.65,-26.55,0.00,0,0,0,0,-350.47,-366.00
18553,-56.85,-3.15,-23.40,0.00,0,0,0,0,-347.13,-366.00
18603,-56.75,-1.50,-25.65,0.00,0,0,0,0,-343.80,-360.00
18653,-51.85,-0.60,-23.70,0.00,0,0,0,0,-340.47,-354.00
18703,-48.37,0.45,-23.55,0.00,0,0,0,0,-337.13,-354.00
18753,-49.37,-0.75,-24.60,0.00,0,0,0,0,-333.80,-348.00
18803,-45.93,1.35,-23.70,0.00,0,0,0,0,-330.47,-348.00
18853,-45.11,0.60,-22.65,0.00,0,0,0,0,-327.13,-342.00
18903,-45.53,2.25,-21.75,0.00,0,0,0,0,-323.80,-342.00
18953,-45.09,1.65,-22.20,0.00,0,0,0,0,-320.47,-336.00
19003,-41.49,2.85,-20.10,0.00,0,0,0,0,-317.13,-330.00
19053,-39.19,2.40,-21.15,0.00,0,0,0,0,-313.80,-336.00
19103,-35.05,3.00,-21.30,0.00,0,0,0,0,-310.47,-324.00
19153,-38.01,4.20,-19.35,0.00,0,0,0,0,-307.13,-330.00
19203,-33.01,2.25,-21.30,0.00,0,0,0,0,-303.80,-312.00
19253,-34.27,4.20,-18.15,0.00,0,0,0,0,-300.47,-318.00
19303,-34.61,4.35,-19.50,0.00,0,0,0,0,-297.13,-312.00
19353,-29.40,3.60,-18.75,0.00,0,0,0,0,-293.80,-306.00
19403,-27.84,4.95,-18.45,0.00,0,0,0,0,-290.47,-306.00
19453,-28.85,4.20,-18.15,0.00,0,0,0,0,-287.13,-300.00
19503,-26.11,4.50,-17.85,0.00,0,0,0,0,-283.80,-300.00
19553,-25.35,4.80,-18.00,0.00,0,0,0,0,-280.47,-294.00
19603,-23.26,5.10,-16.50,0.00,0,0,0,0,-277.13,-288.00
19653,-18.95,4.50,-16.35,0.00,0,0,0,0,-273.80,-288.00
19703,-18.45,4.95,-17.10,0.00,0,0,0,0,-270.47,-288.00
19753,-17.47,3.45,-17.55,0.00,0,0,0,0,-267.13,-282.00
19803,-13.82,5.10,-15.90,0.00,0,0,0,0,-263.80,-276.00
19853,-13.34,4.50,-17.10,0.00,0,0,0,0,-260.47,-270.00
19903,-9.82,5.85,-15.45,0.00,0,0,0,0,-257.13,-276.00
19953,-12.14,6.15,-15.45,0.00,0,0,0,0,-253.80,-264.00
20003,-8.92,4.35,-15.15,0.00,0,0,0,0,-250.47,-258.00
20053,-9.26,5.40,-14.70,0.00,0,0,0,0,-250.00,-258.00
20103,-5.72,3.60,-15.45,0.00,0,0,0,0,-250.00,-258.00
20153,-4.73,5.70,-16.05,0.00,0,0,0,0,-250.00,-252.00
20203,-5.76,4.35,-15.45,0.00,0,0,0,0,-250.00,-252.00
20253,-4.22,5.85,-15.15,0.00,0,0,0,0,-250.00,-252.00
20303,-4.13,6.00,-14.25,0.00,0,0,0,0,-250.00,-246.00
20353,-2.04,5.10,-14.40,0.00,0,0,0,0,-250.00,-246.00
20403,-2.76,6.45,-13.65,0.00,0,0,0,0,-250.00,-246.00
20453,-4.53,4.80,-16.50,0.00,0,0,0,0,-250.00,-246.00
20503,-2.37,4.95,-14.85,0.00,0,0,0,0,-250.00,-246.00
20553,-1.66,4.35,-15.45,0.00,0,0,0,0,-250.00,-240.00
20603,-1.48,6.00,-14.55,0.00,0,0,0,0,-250.00,-246.00
20653,-0.40,4.80,-15.90,0.00,0,0,0,0,-250.00,-246.00
20703,0.52,4.95,-15.30,0.00,0,0,0,0,-250.00,-240.00
20753,-3.37,4.80,-15.90,0.00,0,0,0,0,-250.00,-240.00
20803,0.49,5.85,-15.45,0.00,0,0,0,0,-250.00,-240.00
20853,0.75,5.10,-15.15,0.00,0,0,0,0,-250.00,-240.00
20903,0.96,5.70,-15.30,0.00,0,0,0,0,-250.00,-240.00
20953,0.15,4.35,-15.45,0.00,0,0,0,0,-250.00,-246.00
21003,-0.57,4.50,-15.60,0.00,0,0,0,0,-250.00,-240.00
21053,0.99,6.30,-15.30,0.00,0,0,0,0,-250.00,-240.00
21103,4.44,6.30,-14.55,0.00,0,0,0,0,-250.00,-240.00
21153,0.73,5.70,-14.25,0.00,0,0,0,0,-250.00,-246.00
21203,-0.47,6.45,-15.15,0.00,0,0,0,0,-250.00,-240.00
21253,1.65,4.95,-13.50,0.00,0,0,0,0,-250.00,-240.00
21303,0.76,5.70,-13.80,0.00,0,0,0,0,-250.00,-240.00
21353,0.89,5.25,-15.30,0.00,0,0,0,0,-250.00,-240.00
21403,3.12,5.85,-15.15,0.00,0,0,0,0,-250.00,-240.00
21453,-0.02,5.40,-15.15,0.00,0,0,0,0,-250.00,-240.00
21503,1.11,4.95,-17.10,0.00,0,0,0,0,-250.00,-240.00
21553,0.30,3.15,-13.50,0.00,0,0,0,0,-250.00,-240.00
21603,-0.72,5.85,-14.70,0.00,0,0,0,0,-250.00,-240.00
21653,-0.63,5.70,-15.30,0.00,0,0,0,0,-250.00,-240.00
21703,1.23,5.25,-14.25,0.00,0,0,0,0,-250.00,-240.00
21753,0.64,5.25,-14.85,0.00,0,0,0,0,-250.00,-240.00
21803,2.87,5.25,-15.30,0.00,0,0,0,0,-250.00,-240.00
21853,0.12,6.30,-16.05,0.00,0,0,0,0,-250.00,-240.00
21903,1.59,5.85,-15.45,0.00,0,0,0,0,-250.00,-240.00
21953,1.53,5.40,-14.70,0.00,0,0,0,0,-250.00,-240.00
22003,2.69,5.10,-15.45,0.00,0,0,0,0,-250.00,-240.00
22053,3.17,6.45,-15.45,0.00,0,0,0,0,-250.00,-240.00
22103,-0.79,5.40,-15.15,0.00,0,0,0,0,-250.00,-234.00
22153,-2.85,4.35,-15.15,0.00,0,0,0,0,-250.00,-240.00
22203,1.53,4.80,-15.45,0.00,0,0,0,0,-250.00,-240.00
22253,0.24,4.95,-15.30,0.00,0,0,0,0,-250.00,-240.00
22303,1.04,5.25,-17.55,0.00,0,0,0,0,-250.00,-240.00
22353,0.19,5.25,-15.30,0.00,0,0,0,0,-250.00,-240.00
22403,2.98,4.80,-16.20,0.00,0,0,0,0,-250.00,-240.00
22453,-1.88,5.25,-15.30,0.00,0,0,0,0,-250.00,-234.00
22503,1.14,3.60,-15.90,0.00,0,0,0,0,-250.00,-240.00
22553,4.63,4.35,-16.20,0.00,0,0,0,0,-250.00,-240.00
22603,2.02,4.80,-16.50,0.00,0,0,0,0,-250.00,-240.00
22653,3.13,4.05,-16.50,0.00,0,0,0,0,-250.00,-240.00
22703,0.34,5.25,-17.10,0.00,0,0,0,0,-250.00,-240.00
22753,-1.40,4.80,-16.50,0.00,0,0,0,0,-250.00,-240.00
22803,1.10,4.05,-15.15,0.00,0,0,0,0,-250.00,-240.00
22853,4.52,5.25,-14.85,0.00,0,0,0,0,-250.00,-234.00
22903,-0.94,5.70,-14.85,0.00,0,0,0,0,-250.00,-240.00
22953,0.96,4.35,-15.45,0.00,0,0,0,0,-250.00,-234.00
23003,2.95,4.95,-14.85,0.00,0,0,0,0,-250.00,-240.00
23053,2.22,5.10,-15.15,0.00,0,0,0,0,-250.00,-240.00
23103,1.24,6.00,-16.05,0.00,0,0,0,0,-250.00,-240.00
23153,-0.98,5.10,-15.90,0.00,0,0,0,0,-250.00,-240.00
23203,3.22,5.70,-15.30,0.00,0,0,0,0,-250.00,-240.00
23253,2.85,4.20,-15.30,0.00,0,0,0,0,-250.00,-240.00
23303,1.44,4.50,-16.05,0.00,0,0,0,0,-250.00,-240.00
23353,2.19,7.05,-15.60,0.00,0,0,0,0,-250.00,-240.00
23403,2.99,5.85,-15.45,0.00,0,0,0,0,-250.00,-240.00
23453,-1.30,4.80,-15.15,0.00,0,0,0,0,-250.00,-240.00
23503,-0.21,5.70,-16.05,0.00,0,0,0,0,-250.00,-240.00
23553,2.99,3.60,-17.25,0.00,0,0,0,0,-250.00,-240.00
23603,0.92,5.10,-16.20,0.00,0,0,0,0,-250.00,-246.00
23653,2.14,5.40,-15.15,0.00,0,0,0,0,-250.00,-240.00
23703,-0.60,4.95,-14.55,0.00,0,0,0,0,-250.00,-234.00
23753,-0.97,5.40,-15.45,0.00,0,0,0,0,-250.00,-246.00
23803,2.04,5.70,-14.25,0.00,0,0,0,0,-250.00,-240.00
23853,1.16,5.25,-16.35,0.00,0,0,0,0,-250.00,-240.00
23903,0.82,4.80,-17.25,0.00,0,0,0,0,-250.00,-240.00
23953,2.22,3.60,-14.70,0.00,0,0,0,0,-250.00,-240.00
24003,1.05,4.35,-14.40,0.00,0,0,0,0,-250.00,-240.00
24053,0.45,4.05,-13.95,0.00,0,0,0,0,-250.00,-240.00
24103,0.94,5.70,-14.55,0.00,0,0,0,0,-250.00,-240.00
24153,3.95,4.35,-14.40,0.00,0,0,0,0,-250.00,-240.00
24203,1.17,4.80,-16.20,0.00,0,0,0,0,-250.00,-240.00
24253,1.11,6.15,-15.15,0.00,0,0,0,0,-250.00,-240.00
24303,1.27,5.25,-16.80,0.00,0,0,0,0,-250.00,-240.00
24353,-0.69,4.05,-16.20,0.00,0,0,0,0,-250.00,-240.00
24403,-0.15,4.20,-16.05,0.00,0,0,0,0,-250.00,-240.00
24453,1.13,4.05,-16.50,0.00,0,0,0,0,-250.00,-240.00
24503,3.32,4.80,-15.90,0.00,0,0,0,0,-250.00,-240.00
24553,1.62,4.80,-16.50,0.00,0,0,0,0,-250.00,-240.00
24603,0.70,4.50,-16.35,0.00,0,0,0,0,-250.00,-240.00
24653,2.98,5.70,-15.30,0.00,0,0,0,0,-250.00,-240.00
24703,0.36,5.40,-15.15,0.00,0,0,0,0,-250.00,-234.00
24753,-0.45,5.10,-15.15,0.00,0,0,0,0,-250.00,-240.00
24803,2.82,4.50,-15.30,0.00,0,0,0,0,-250.00,-240.00
24853,-0.15,5.70,-15.60,0.00,0,0,0,0,-250.00,-240.00
24903,0.03,5.85,-15.15,0.00,0,0,0,0,-250.00,-240.00
24953,1.63,6.15,-14.70,0.00,0,0,0,0,-250.00,-240.00
25003,0.73,3.90,-15.60,0.00,0,0,0,0,-250.00,-240.00
25053,2.15,5.10,-15.90,0.00,0,0,0,0,-247.13,-240.00
25103,5.05,5.70,-16.05,0.00,0,0,0,0,-243.80,-240.00
25153,3.13,6.30,-15.60,0.00,0,0,0,0,-240.47,-234.00
25203,5.34,4.20,-16.35,0.00,0,0,0,0,-237.13,-234.00
25253,4.24,7.05,-16.05,0.00,0,0,0,0,-233.80,-234.00
25303,4.65,5.25,-15.60,0.00,0,0,0,0,-230.47,-234.00
25353,3.76,5.70,-15.30,0.00,0,0,0,0,-227.13,-228.00
25403,5.23,5.70,-16.80,0.00,0,0,0,0,-223.80,-228.00
25453,4.15,5.70,-16.80,0.00,0,0,0,0,-220.47,-228.00
25503,7.12,5.40,-15.15,0.00,0,0,0,0,-217.13,-222.00
25553,9.28,5.10,-15.90,0.00,0,0,0,0,-213.80,-222.00
25603,13.80,4.35,-16.95,0.00,0,0,0,0,-210.47,-216.00
25653,12.46,4.95,-15.60,0.00,0,0,0,0,-207.13,-216.00
25703,15.07,4.80,-15.45,0.00,0,0,0,0,-203.80,-210.00
25753,19.52,5.25,-15.30,0.00,0,0,0,0,-200.47,-204.00
25803,16.15,4.20,-17.55,0.00,0,0,0,0,-197.13,-204.00
25853,18.54,6.00,-18.15,0.00,0,0,0,0,-193.80,-198.00
25903,19.56,3.45,-18.15,0.00,0,0,0,0,-190.47,-198.00
25953,23.62,4.50,-18.60,0.00,0,0,0,0,-187.13,-192.00
26003,23.44,4.95,-19.35,0.00,0,0,0,0,-183.80,-192.00
26053,26.49,3.30,-17.70,0.00,0,0,0,0,-180.47,-186.00
26103,26.56,4.05,-19.50,0.00,0,0,0,0,-177.13,-186.00
26153,30.05,3.15,-19.35,0.00,0,0,0,0,-173.80,-180.00
26203,28.89,4.50,-20.10,0.00,0,0,0,0,-170.47,-174.00
26253,31.09,3.15,-20.70,0.00,0,0,0,0,-167.13,-174.00
26303,32.09,3.30,-20.55,0.00,0,0,0,0,-163.80,-168.00
26353,34.00,2.85,-18.60,0.00,0,0,0,0,-160.47,-162.00
26403,37.85,2.85,-20.70,0.00,0,0,0,0,-157.13,-162.00
26453,36.50,2.25,-20.25,0.00,0,0,0,0,-153.80,-156.00
26503,38.37,1.95,-21.75,0.00,0,0,0,0,-150.47,-156.00
26553,39.45,2.10,-22.20,0.00,0,0,0,0,-147.13,-150.00
26603,44.66,2.25,-23.55,0.00,0,0,0,0,-143.80,-150.00
26653,43.25,0.60,-22.65,0.00,0,0,0,0,-140.47,-144.00
26703,47.40,0.75,-21.75,0.00,0,0,0,0,-137.13,-138.00
26753,48.98,-0.30,-23.40,0.00,0,0,0,0,-133.80,-138.00
26803,50.89,-0.15,-24.90,0.00,0,0,0,0,-130.47,-132.00
26853,51.49,0.15,-24.60,0.00,0,0,0,0,-127.13,-126.00
26903,54.32,0.00,-24.45,0.00,0,0,0,0,-123.80,-126.00
26953,54.28,0.15,-24.90,0.00,0,0,0,0,-120.47,-120.00
27003,55.60,-1.05,-23.70,0.00,0,0,0,0,-117.13,-120.00
27053,58.50,-2.55,-26.10,0.00,0,0,0,0,-113.80,-114.00
27103,58.01,-3.15,-25.50,0.00,0,0,0,0,-110.47,-108.00
27153,58.95,-3.90,-26.25,0.00,0,0,0,0,-107.13,-108.00
27203,63.56,-5.70,-26.25,0.00,0,0,0,0,-103.80,-102.00
27253,64.85,-5.25,-26.25,0.00,0,0,0,0,-100.47,-102.00
27303,63.55,-5.85,-27.15,0.00,0,0,0,0,-97.13,-96.00
27353,66.94,-7.05,-24.75,0.00,0,0,0,0,-93.80,-90.00
27403,68.10,-8.70,-27.60,0.00,0,0,0,0,-90.47,-90.00
27453,73.07,-7.80,-26.55,0.00,0,0,0,0,-87.13,-84.00
27503,71.05,-8.55,-27.00,0.00,0,0,0,0,-83.80,-84.00
27553,74.27,-10.50,-27.60,0.00,0,0,0,0,-86.20,-78.00
27603,75.08,-12.60,-27.90,0.00,0,0,0,0,-89.53,-78.00
27653,72.92,-11.85,-26.85,0.00,0,0,0,0,-92.87,-78.00
27703,73.23,-14.25,-26.55,0.00,0,0,0,0,-96.20,-78.00
27753,73.70,-15.45,-25.65,0.00,0,0,0,0,-99.53,-78.00
27803,72.49,-14.70,-24.90,0.00,0,0,0,0,-102.87,-78.00
27853,74.34,-16.35,-25.50,0.00,0,0,0,0,-106.20,-78.00
27903,73.72,-15.90,-24.75,0.00,0,0,0,0,-109.53,-78.00
27953,74.53,-17.55,-24.60,0.00,0,0,0,0,-112.87,-84.00
28003,70.76,-19.05,-23.55,0.00,0,0,0,0,-116.20,-84.00
28053,68.42,-19.50,-23.70,0.00,0,0,0,0,-119.53,-90.00
28103,68.52,-21.00,-22.95,0.00,0,0,0,0,-122.87,-90.00
28153,69.47,-20.70,-21.30,0.00,0,0,0,0,-126.20,-90.00
28203,65.85,-22.05,-21.15,0.00,0,0,0,0,-129.53,-90.00
28253,65.93,-21.15,-20.25,0.00,0,0,0,0,-132.87,-96.00
28303,62.11,-21.30,-19.65,0.00,0,0,0,0,-136.20,-96.00
28353,64.07,-22.80,-19.35,0.00,0,0,0,0,-139.53,-102.00
28403,60.85,-23.10,-17.85,0.00,0,0,0,0,-142.87,-102.00
28453,58.37,-22.50,-15.90,0.00,0,0,0,0,-146.20,-108.00
28503,58.75,-22.35,-15.30,0.00,0,0,0,0,-149.53,-108.00
28553,56.60,-24.15,-15.60,0.00,0,0,0,0,-152.87,-114.00
28603,57.40,-23.25,-14.40,0.00,0,0,0,0,-156.20,-120.00
28653,53.91,-23.85,-14.25,0.00,0,0,0,0,-159.53,-120.00
28703,50.62,-24.75,-11.85,0.00,0,0,0,0,-162.87,-126.00
28753,50.31,-23.85,-13.05,0.00,0,0,0,0,-166.20,-126.00
28803,49.76,-23.55,-11.10,0.00,0,0,0,0,-169.53,-132.00
28853,47.29,-22.35,-10.50,0.00,0,0,0,0,-172.87,-132.00
28903,46.63,-21.60,-9.75,0.00,0,0,0,0,-176.20,-138.00
28953,44.34,-22.95,-8.10,0.00,0,0,0,0,-179.53,-138.00
29003,43.14,-23.10,-7.20,0.00,0,0,0,0,-182.87,-144.00
29053,39.55,-23.55,-8.55,0.00,0,0,0,0,-186.20,-150.00
29103,42.12,-23.10,-6.45,0.00,0,0,0,0,-189.53,-156.00
29153,37.98,-22.35,-7.65,0.00,0,0,0,0,-192.87,-156.00
29203,35.34,-22.95,-6.30,0.00,0,0,0,0,-196.20,-162.00
29253,33.70,-21.45,-4.50,0.00,0,0,0,0,-199.53,-168.00
29303,31.05,-22.50,-6.75,0.00,0,0,0,0,-202.87,-162.00
29353,34.96,-21.90,-5.25,0.00,0,0,0,0,-206.20,-168.00
29403,30.17,-24.00,-4.50,0.00,0,0,0,0,-209.53,-168.00
29453,30.30,-21.60,-4.65,0.00,0,0,0,0,-212.87,-174.00
29503,28.63,-21.90,-3.00,0.00,0,0,0,0,-216.20,-180.00
29553,27.08,-21.90,-3.00,0.00,0,0,0,0,-219.53,-186.00
29603,26.82,-20.25,-2.10,0.00,0,0,0,0,-222.87,-186.00
29653,23.74,-21.30,-2.85,0.00,0,0,0,0,-226.20,-192.00
29703,22.69,-21.00,-1.80,0.00,0,0,0,0,-229.53,-198.00
29753,22.28,-20.55,-2.85,0.00,0,0,0,0,-232.87,-192.00
29803,19.85,-19.95,-0.60,0.00,0,0,0,0,-236.20,-198.00
29853,14.40,-20.10,-1.20,0.00,0,0,0,0,-239.53,-204.00
29903,15.71,-19.95,0.00,0.00,0,0,0,0,-242.87,-198.00
29953,14.37,-20.55,-2.85,0.00,0,0,0,0,-246.20,-210.00
30003,15.10,-20.10,-0.45,0.00,0,0,0,0,-249.53,-210.00
30053,10.62,-18.75,-1.05,0.00,0,0,0,0,-250.00,-216.00
30103,12.98,-19.65,-2.70,0.00,0,0,0,0,-250.00,-216.00
30153,6.66,-19.50,-1.05,0.00,0,0,0,0,-250.00,-222.00
30203,4.99,-20.25,-1.05,0.00,0,0,0,0,-250.00,-222.00
30253,8.50,-19.50,-1.35,0.00,0,0,0,0,-250.00,-222.00
30303,2.20,-20.40,0.45,0.00,0,0,0,0,-250.00,-228.00
30353,3.31,-19.20,-1.05,0.00,0,0,0,0,-250.00,-234.00
30403,4.98,-19.20,-1.05,0.00,0,0,0,0,-250.00,-234.00
30453,2.18,-18.75,-1.35,0.00,0,0,0,0,-250.00,-228.00
30503,0.97,-19.95,-1.05,0.00,0,0,0,0,-250.00,-234.00
30553,2.39,-19.35,-1.20,0.00,0,0,0,0,-250.00,-234.00
30603,5.07,-19.95,0.60,0.00,0,0,0,0,-250.00,-234.00
30653,3.58,-18.60,-0.90,0.00,0,0,0,0,-250.00,-234.00
30703,3.24,-19.35,-0.15,0.00,0,0,0,0,-250.00,-234.00
30753,0.92,-19.20,0.30,0.00,0,0,0,0,-250.00,-234.00
30803,-0.32,-20.10,0.45,0.00,0,0,0,0,-250.00,-234.00
30853,3.63,-19.35,-0.15,0.00,0,0,0,0,-250.00,-240.00
30903,3.08,-18.60,-1.20,0.00,0,0,0,0,-250.00,-234.00
30953,2.52,-20.55,-1.05,0.00,0,0,0,0,-250.00,-234.00
31003,2.90,-19.95,0.60,0.00,0,0,0,0,-250.00,-234.00
31053,0.42,-19.50,0.30,0.00,0,0,0,0,-250.00,-234.00
31103,1.79,-20.40,0.15,0.00,0,0,0,0,-250.00,-240.00
31153,3.35,-18.60,-0.15,0.00,0,0,0,0,-250.00,-240.00
31203,1.48,-18.75,0.30,0.00,0,0,0,0,-250.00,-234.00
31253,2.26,-19.20,0.00,0.00,0,0,0,0,-250.00,-240.00
31303,1.30,-18.75,0.60,0.00,0,0,0,0,-250.00,-240.00
31353,1.39,-18.30,-0.90,0.00,0,0,0,0,-250.00,-240.00
31403,0.84,-19.05,-0.45,0.00,0,0,0,0,-250.00,-240.00
31453,4.82,-19.05,-0.90,0.00,0,0,0,0,-250.00,-240.00
31503,1.82,-18.30,-1.20,0.00,0,0,0,0,-250.00,-240.00
31553,1.89,-18.60,0.45,0.00,0,0,0,0,-250.00,-240.00
31603,-1.53,-19.20,0.30,0.00,0,0,0,0,-250.00,-240.00
31653,0.56,-18.75,0.30,0.00,0,0,0,0,-250.00,-234.00
31703,4.58,-19.35,-0.45,0.00,0,0,0,0,-250.00,-240.00
31753,-0.66,-18.45,0.00,0.00,0,0,0,0,-250.00,-240.00
31803,0.18,-18.60,0.15,0.00,0,0,0,0,-250.00,-240.00
31853,2.40,-19.05,0.45,0.00,0,0,0,0,-250.00,-240.00
31903,-0.11,-20.10,-0.15,0.00,0,0,0,0,-250.00,-240.00
31953,1.90,-18.60,0.45,0.00,0,0,0,0,-250.00,-234.00
32003,0.12,-17.70,-0.30,0.00,0,0,0,0,-250.00,-240.00
32053,-0.09,-19.05,0.15,0.00,0,0,0,0,-250.00,-240.00
32103,1.73,-19.65,0.90,0.00,0,0,0,0,-250.00,-240.00
32153,-0.51,-18.30,0.15,0.00,0,0,0,0,-250.00,-240.00
32203,3.11,-19.65,-0.45,0.00,0,0,0,0,-250.00,-240.00
32253,0.76,-18.15,0.30,0.00,0,0,0,0,-250.00,-240.00
32303,-0.05,-19.65,-0.90,0.00,0,0,0,0,-250.00,-240.00
32353,1.31,-19.50,-1.05,0.00,0,0,0,0,-250.00,-240.00
32403,-0.73,-18.60,0.15,0.00,0,0,0,0,-250.00,-240.00
32453,-1.16,-18.60,-0.45,0.00,0,0,0,0,-250.00,-240.00
32503,3.63,-18.75,0.30,0.00,0,0,0,0,-250.00,-240.00
32553,1.16,-19.65,0.90,0.00,0,0,0,0,-250.00,-240.00
32603,0.47,-17.10,0.30,0.00,0,0,0,0,-250.00,-240.00
32653,-2.11,-18.45,0.30,0.00,0,0,0,0,-250.00,-240.00
32703,1.50,-19.35,0.90,0.00,0,0,0,0,-250.00,-240.00
32753,-0.53,-19.50,0.30,0.00,0,0,0,0,-250.00,-234.00
32803,1.93,-17.70,0.60,0.00,0,0,0,0,-250.00,-240.00
32853,3.00,-19.05,-0.90,0.00,0,0,0,0,-250.00,-240.00
32903,2.15,-18.15,1.05,0.00,0,0,0,0,-250.00,-240.00
32953,-1.42,-18.30,0.90,0.00,0,0,0,0,-250.00,-240.00
33003,1.84,-18.45,-0.30,0.00,0,0,0,0,-250.00,-234.00
33053,0.59,-18.15,0.00,0.00,0,0,0,0,-250.00,-240.00
33103,1.31,-17.25,0.90,0.00,0,0,0,0,-250.00,-240.00
33153,3.47,-18.75,0.00,0.00,0,0,0,0,-250.00,-240.00
33203,1.75,-19.20,0.00,0.00,0,0,0,0,-250.00,-240.00
33253,3.89,-19.05,-0.15,0.00,0,0,0,0,-250.00,-240.00
33303,-0.73,-19.05,1.20,0.00,0,0,0,0,-250.00,-240.00
33353,3.29,-20.10,-0.15,0.00,0,0,0,0,-250.00,-240.00
33403,2.39,-19.35,0.90,0.00,0,0,0,0,-250.00,-240.00
33453,-1.36,-18.60,0.15,0.00,0,0,0,0,-250.00,-240.00
33503,0.66,-18.60,-0.15,0.00,0,0,0,0,-250.00,-234.00
33553,-0.60,-18.15,0.00,0.00,0,0,0,0,-250.00,-240.00
33603,0.46,-19.05,0.45,0.00,0,0,0,0,-250.00,-240.00
33653,2.40,-18.30,0.45,0.00,0,0,0,0,-250.00,-240.00
33703,2.73,-17.85,-0.90,0.00,0,0,0,0,-250.00,-240.00
33753,1.80,-18.30,-0.15,0.00,0,0,0,0,-250.00,-240.00
33803,1.68,-19.95,-0.60,0.00,0,0,0,0,-250.00,-234.00
33853,1.05,-18.60,0.90,0.00,0,0,0,0,-250.00,-240.00
33903,4.01,-19.35,1.95,0.00,0,0,0,0,-250.00,-240.00
33953,0.32,-19.35,1.20,0.00,0,0,0,0,-250.00,-240.00
34003,1.47,-18.15,-0.60,0.00,0,0,0,0,-250.00,-240.00
34053,2.63,-18.75,0.00,0.00,0,0,0,0,-250.00,-240.00
34103,3.59,-19.05,-0.15,0.00,0,0,0,0,-250.00,-240.00
34153,1.57,-18.60,0.45,0.00,0,0,0,0,-250.00,-240.00
34203,0.89,-19.50,0.30,0.00,0,0,0,0,-250.00,-240.00
34253,2.93,-19.05,-0.15,0.00,0,0,0,0,-250.00,-240.00
34303,0.40,-19.05,0.45,0.00,0,0,0,0,-250.00,-240.00
34353,0.92,-18.30,-0.15,0.00,0,0,0,0,-250.00,-240.00
34403,1.56,-19.05,-0.15,0.00,0,0,0,0,-250.00,-240.00
34453,0.21,-19.35,0.15,0.00,0,0,0,0,-250.00,-240.00
34503,1.02,-18.15,0.30,0.00,0,0,0,0,-250.00,-240.00
